franchise,kpg,year
SEPRMDURS,100,1982
SEPRMDURS,100,1983
SEPRMDURS,100,1980
SEPRMDURS,100,1981
SEPRMDURS,100,1964
SEPRMDURS,100,1965
SEPRMDURS,100,1966
SEPRMDURS,100,1967
SEPRMDURS,100,1960
SEPRMDURS,100,1961
SEPRMDURS,100,1988
SEPRMDURS,100,1989
SEPRMDURS,0,2001
SEPRMDURS,0,2011
SEPRMDURS,0,2010
SEPRMDURS,0,2012
SEPRMDURS,0,2005
SEPRMDURS,100,1968
SEPRMDURS,100,1969
SEPRMDURS,100,1991
SEPRMDURS,100,1990
SEPRMDURS,100,1993
SEPRMDURS,100,1992
SEPRMDURS,100,1995
SEPRMDURS,100,1994
SEPRMDURS,100,1997
SEPRMDURS,100,1996
SEPRMDURS,0,1999
SEPRMDURS,100,1998
SEPRMDURS,100,1975
SEPRMDURS,100,1978
SEPRMDURS,100,1973
SEPRMDURS,100,1972
SEPRMDURS,100,1971
SEPRMDURS,100,1970
SEPRMDURS,0,2002
SEPRMDURS,100,1977
SEPRMDURS,0,2000
SEPRMDURS,0,2006
SEPRMDURS,0,2007
SEPRMDURS,0,2004
SEPRMDURS,100,1979
SEPRMDURS,0,2008
SEPRMDURS,0,2009
SEPRMAGES,1,1976
SEPRMAGES,1,2003
SEPRMAGES,1,1962
SEPRMAGES,1,1963
SEPRMAGES,1,1974
SEPRMAGES,1,1986
SEPRMAGES,1,1987
SEPRMAGES,1,1984
SEPRMAGES,1,1985
SEPRMAGES,1,1982
SEPRMAGES,1,1983
SEPRMAGES,1,1980
SEPRMAGES,1,1981
SEPRMAGES,1,1964
SEPRMAGES,1,1965
SEPRMAGES,1,1966
SEPRMAGES,1,1967
SEPRMAGES,1,1960
SEPRMAGES,1,1961
SEPRMAGES,1,1988
SEPRMAGES,1,1989
SEPRMAGES,1,2001
SEPRMAGES,1,2011
SEPRMAGES,1,2010
SEPRMAGES,0,2012
SEPRMAGES,1,2005
SEPRMAGES,1,1968
SEPRMAGES,1,1969
SEPRMAGES,1,1991
SEPRMAGES,1,1990
SEPRMAGES,1,1993
SEPRMAGES,1,1992
SEPRMAGES,1,1995
SEPRMAGES,1,1994
SEPRMAGES,1,1997
SEPRMAGES,1,1996
SEPRMAGES,1,1999
SEPRMAGES,1,1998
SEPRMAGES,1,1975
SEPRMAGES,1,1978
SEPRMAGES,1,1973
SEPRMAGES,1,1972
SEPRMAGES,1,1971
SEPRMAGES,1,1970
SEPRMAGES,1,2002
SEPRMAGES,1,1977
SEPRMAGES,1,2000
SEPRMAGES,1,2006
SEPRMAGES,1,2007
SEPRMAGES,1,2004
SEPRMAGES,1,1979
SEPRMAGES,1,2008
SEPRMAGES,1,2009
SPRURTOTL,78.99159664,1976
SPRURTOTL,16.80672269,2003
SPRURTOTL,97.4789916,1962
SPRURTOTL,96.21848739,1963
SPRURTOTL,81.09243697,1974
SPRURTOTL,60.08403361,1986
SPRURTOTL,57.56302521,1987
SPRURTOTL,64.70588235,1984
SPRURTOTL,62.18487395,1985
SPRURTOTL,69.32773109,1982
SPRURTOTL,67.22689076,1983
SPRURTOTL,73.52941176,1980
SPRURTOTL,71.42857143,1981
SPRURTOTL,94.53781513,1964
SPRURTOTL,92.85714286,1965
SPRURTOTL,91.17647059,1966
SPRURTOTL,89.49579832,1967
SPRURTOTL,100,1960
SPRURTOTL,99.15966387,1961
SPRURTOTL,55.04201681,1988
SPRURTOTL,52.5210084,1989
SPRURTOTL,22.26890756,2001
SPRURTOTL,0,2011
SPRURTOTL,1.260504202,2010
SPRURTOTL,0,2012
SPRURTOTL,11.34453782,2005
SPRURTOTL,87.81512605,1968
SPRURTOTL,86.13445378,1969
SPRURTOTL,47.4789916,1991
SPRURTOTL,50,1990
SPRURTOTL,42.85714286,1993
SPRURTOTL,45.37815126,1992
SPRURTOTL,37.39495798,1995
SPRURTOTL,40.33613445,1994
SPRURTOTL,32.77310924,1997
SPRURTOTL,35.29411765,1996
SPRURTOTL,27.31092437,1999
SPRURTOTL,30.25210084,1998
SPRURTOTL,79.83193277,1975
SPRURTOTL,76.47058824,1978
SPRURTOTL,81.93277311,1973
SPRURTOTL,82.77310924,1972
SPRURTOTL,83.61344538,1971
SPRURTOTL,84.03361345,1970
SPRURTOTL,19.74789916,2002
SPRURTOTL,77.73109244,1977
SPRURTOTL,24.3697479,2000
SPRURTOTL,9.243697479,2006
SPRURTOTL,7.56302521,2007
SPRURTOTL,14.28571429,2004
SPRURTOTL,75.21008403,1979
SPRURTOTL,5.462184874,2008
SPRURTOTL,3.361344538,2009
SPRURTOTLZS,58.70831128,1976
SPRURTOTLZS,8.523028057,2003
SPRURTOTLZS,94.17681313,1962
SPRURTOTLZS,91.00052938,1963
SPRURTOTLZS,62.94335627,1974
SPRURTOTLZS,37.53308629,1986
SPRURTOTLZS,35.41556379,1987
SPRURTOTLZS,41.76813129,1984
SPRURTOTLZS,39.65060879,1985
SPRURTOTLZS,46.53255691,1982
SPRURTOTLZS,43.88565379,1983
SPRURTOTLZS,50.76760191,1980
SPRURTOTLZS,48.65007941,1981
SPRURTOTLZS,88.35362626,1964
SPRURTOTLZS,85.17734251,1965
SPRURTOTLZS,82.53043939,1966
SPRURTOTLZS,79.88353626,1967
SPRURTOTLZS,100,1960
SPRURTOTLZS,96.82371625,1961
SPRURTOTLZS,33.29804129,1988
SPRURTOTLZS,31.18051879,1989
SPRURTOTLZS,11.16993118,2001
SPRURTOTLZS,0,2011
SPRURTOTLZS,0.741132875,2010
SPRURTOTLZS,0,2012
SPRURTOTLZS,5.876124934,2005
SPRURTOTLZS,77.23663314,1968
SPRURTOTLZS,74.58973002,1969
SPRURTOTLZS,27.47485442,1991
SPRURTOTLZS,29.06299629,1990
SPRURTOTLZS,23.76919005,1993
SPRURTOTLZS,25.35733192,1992
SPRURTOTLZS,20.06352567,1995
SPRURTOTLZS,22.18104817,1994
SPRURTOTLZS,17.41662255,1997
SPRURTOTLZS,19.00476443,1996
SPRURTOTLZS,14.2403388,1999
SPRURTOTLZS,15.82848068,1998
SPRURTOTLZS,60.82583377,1975
SPRURTOTLZS,55.0026469,1978
SPRURTOTLZS,65.5902594,1973
SPRURTOTLZS,67.7077819,1972
SPRURTOTLZS,69.82530439,1971
SPRURTOTLZS,71.94282689,1970
SPRURTOTLZS,9.846479619,2002
SPRURTOTLZS,57.1201694,1977
SPRURTOTLZS,12.5463208,2000
SPRURTOTLZS,4.817363684,2006
SPRURTOTLZS,3.811540498,2007
SPRURTOTLZS,7.199576496,2004
SPRURTOTLZS,52.8851244,1979
SPRURTOTLZS,2.805717311,2008
SPRURTOTLZS,1.746956061,2009
SESECDURS,0,1976
SESECDURS,100,2003
SESECDURS,0,1962
SESECDURS,0,1963
SESECDURS,0,1974
SESECDURS,0,1986
SESECDURS,0,1987
SESECDURS,0,1984
SESECDURS,0,1985
SESECDURS,0,1982
SESECDURS,0,1983
SESECDURS,0,1980
SESECDURS,0,1981
SESECDURS,0,1964
SESECDURS,0,1965
SESECDURS,0,1966
SESECDURS,0,1967
SESECDURS,0,1960
SESECDURS,0,1961
SESECDURS,0,1988
SESECDURS,0,1989
SESECDURS,100,2001
SESECDURS,100,2011
SESECDURS,100,2010
SESECDURS,0,2012
SESECDURS,100,2005
SESECDURS,0,1968
SESECDURS,0,1969
SESECDURS,0,1991
SESECDURS,0,1990
SESECDURS,0,1993
SESECDURS,0,1992
SESECDURS,0,1995
SESECDURS,0,1994
SESECDURS,0,1997
SESECDURS,0,1996
SESECDURS,100,1999
SESECDURS,100,1998
SESECDURS,0,1975
SESECDURS,0,1978
SESECDURS,0,1973
SESECDURS,0,1972
SESECDURS,0,1971
SESECDURS,0,1970
SESECDURS,100,2002
SESECDURS,0,1977
SESECDURS,100,2000
SESECDURS,100,2006
SESECDURS,100,2007
SESECDURS,100,2004
SESECDURS,0,1979
SESECDURS,100,2008
SESECDURS,100,2009
SESECAGES,100,1976
SESECAGES,0,2003
SESECAGES,100,1962
SESECAGES,100,1963
SESECAGES,100,1974
SESECAGES,100,1986
SESECAGES,100,1987
SESECAGES,100,1984
SESECAGES,100,1985
SESECAGES,100,1982
SESECAGES,100,1983
SESECAGES,100,1980
SESECAGES,100,1981
SESECAGES,100,1964
SESECAGES,100,1965
SESECAGES,100,1966
SESECAGES,100,1967
SESECAGES,100,1960
SESECAGES,100,1961
SESECAGES,100,1988
SESECAGES,100,1989
SESECAGES,0,2001
SESECAGES,0,2011
SESECAGES,0,2010
SESECAGES,0,2012
SESECAGES,0,2005
SESECAGES,100,1968
SESECAGES,100,1969
SESECAGES,100,1991
SESECAGES,100,1990
SESECAGES,100,1993
SESECAGES,100,1992
SESECAGES,100,1995
SESECAGES,100,1994
SESECAGES,100,1997
SESECAGES,100,1996
SESECAGES,0,1999
SESECAGES,100,1998
SESECAGES,100,1975
SESECAGES,100,1978
SESECAGES,100,1973
SESECAGES,100,1972
SESECAGES,100,1971
SESECAGES,100,1970
SESECAGES,0,2002
SESECAGES,100,1977
SESECAGES,0,2000
SESECAGES,0,2006
SESECAGES,0,2007
SESECAGES,0,2004
SESECAGES,100,1979
SESECAGES,0,2008
SESECAGES,0,2009
AGSRFTOTLK2,1,1976
AGSRFTOTLK2,1,2003
AGSRFTOTLK2,1,1962
AGSRFTOTLK2,1,1963
AGSRFTOTLK2,1,1974
AGSRFTOTLK2,1,1986
AGSRFTOTLK2,1,1987
AGSRFTOTLK2,1,1984
AGSRFTOTLK2,1,1985
AGSRFTOTLK2,1,1982
AGSRFTOTLK2,1,1983
AGSRFTOTLK2,1,1980
AGSRFTOTLK2,1,1981
AGSRFTOTLK2,1,1964
AGSRFTOTLK2,1,1965
AGSRFTOTLK2,1,1966
AGSRFTOTLK2,1,1967
AGSRFTOTLK2,1,1960
AGSRFTOTLK2,1,1961
AGSRFTOTLK2,1,1988
AGSRFTOTLK2,1,1989
AGSRFTOTLK2,1,2001
AGSRFTOTLK2,1,2011
AGSRFTOTLK2,1,2010
AGSRFTOTLK2,0,2012
AGSRFTOTLK2,1,2005
AGSRFTOTLK2,1,1968
AGSRFTOTLK2,1,1969
AGSRFTOTLK2,1,1991
AGSRFTOTLK2,1,1990
AGSRFTOTLK2,1,1993
AGSRFTOTLK2,1,1992
AGSRFTOTLK2,1,1995
AGSRFTOTLK2,1,1994
AGSRFTOTLK2,1,1997
AGSRFTOTLK2,1,1996
AGSRFTOTLK2,1,1999
AGSRFTOTLK2,1,1998
AGSRFTOTLK2,1,1975
AGSRFTOTLK2,1,1978
AGSRFTOTLK2,1,1973
AGSRFTOTLK2,1,1972
AGSRFTOTLK2,1,1971
AGSRFTOTLK2,1,1970
AGSRFTOTLK2,1,2002
AGSRFTOTLK2,1,1977
AGSRFTOTLK2,1,2000
AGSRFTOTLK2,1,2006
AGSRFTOTLK2,1,2007
AGSRFTOTLK2,1,2004
AGSRFTOTLK2,1,1979
AGSRFTOTLK2,1,2008
AGSRFTOTLK2,1,2009
SPDYNTO65FEZS,40,1976
SPDYNTO65FEZS,89.33333333,2003
SPDYNTO65FEZS,7.333333333,1962
SPDYNTO65FEZS,8.666666667,1963
SPDYNTO65FEZS,34.66666667,1974
SPDYNTO65FEZS,62.66666667,1986
SPDYNTO65FEZS,64,1987
SPDYNTO65FEZS,59.33333333,1984
SPDYNTO65FEZS,60.66666667,1985
SPDYNTO65FEZS,56.66666667,1982
SPDYNTO65FEZS,58,1983
SPDYNTO65FEZS,51.33333333,1980
SPDYNTO65FEZS,54,1981
SPDYNTO65FEZS,10.66666667,1964
SPDYNTO65FEZS,12.66666667,1965
SPDYNTO65FEZS,14,1966
SPDYNTO65FEZS,16,1967
SPDYNTO65FEZS,0,1960
SPDYNTO65FEZS,3.333333333,1961
SPDYNTO65FEZS,66,1988
SPDYNTO65FEZS,67.33333333,1989
SPDYNTO65FEZS,86,2001
SPDYNTO65FEZS,100,2011
SPDYNTO65FEZS,98.66666667,2010
SPDYNTO65FEZS,0,2012
SPDYNTO65FEZS,92,2005
SPDYNTO65FEZS,18.66666667,1968
SPDYNTO65FEZS,21.33333333,1969
SPDYNTO65FEZS,71.33333333,1991
SPDYNTO65FEZS,69.33333333,1990
SPDYNTO65FEZS,74.66666667,1993
SPDYNTO65FEZS,73.33333333,1992
SPDYNTO65FEZS,77.33333333,1995
SPDYNTO65FEZS,76,1994
SPDYNTO65FEZS,80,1997
SPDYNTO65FEZS,78.66666667,1996
SPDYNTO65FEZS,83.33333333,1999
SPDYNTO65FEZS,81.33333333,1998
SPDYNTO65FEZS,37.33333333,1975
SPDYNTO65FEZS,45.33333333,1978
SPDYNTO65FEZS,32,1973
SPDYNTO65FEZS,29.33333333,1972
SPDYNTO65FEZS,26.66666667,1971
SPDYNTO65FEZS,24,1970
SPDYNTO65FEZS,87.33333333,2002
SPDYNTO65FEZS,42.66666667,1977
SPDYNTO65FEZS,84.66666667,2000
SPDYNTO65FEZS,94,2006
SPDYNTO65FEZS,95.33333333,2007
SPDYNTO65FEZS,90.66666667,2004
SPDYNTO65FEZS,48.66666667,1979
SPDYNTO65FEZS,96.66666667,2008
SPDYNTO65FEZS,98,2009
SPDYNTO65MAZS,25.1497006,1976
SPDYNTO65MAZS,84.43113772,2003
SPDYNTO65MAZS,2.395209581,1962
SPDYNTO65MAZS,2.395209581,1963
SPDYNTO65MAZS,20.35928144,1974
SPDYNTO65MAZS,47.90419162,1986
SPDYNTO65MAZS,49.10179641,1987
SPDYNTO65MAZS,44.91017964,1984
SPDYNTO65MAZS,46.10778443,1985
SPDYNTO65MAZS,42.51497006,1982
SPDYNTO65MAZS,43.71257485,1983
SPDYNTO65MAZS,36.52694611,1980
SPDYNTO65MAZS,39.52095808,1981
SPDYNTO65MAZS,2.395209581,1964
SPDYNTO65MAZS,2.395209581,1965
SPDYNTO65MAZS,2.395209581,1966
SPDYNTO65MAZS,2.395209581,1967
SPDYNTO65MAZS,0,1960
SPDYNTO65MAZS,1.19760479,1961
SPDYNTO65MAZS,51.49700599,1988
SPDYNTO65MAZS,53.89221557,1989
SPDYNTO65MAZS,80.83832335,2001
SPDYNTO65MAZS,100,2011
SPDYNTO65MAZS,98.20359281,2010
SPDYNTO65MAZS,0,2012
SPDYNTO65MAZS,88.62275449,2005
SPDYNTO65MAZS,4.790419162,1968
SPDYNTO65MAZS,7.185628743,1969
SPDYNTO65MAZS,58.68263473,1991
SPDYNTO65MAZS,56.28742515,1990
SPDYNTO65MAZS,63.47305389,1993
SPDYNTO65MAZS,61.07784431,1992
SPDYNTO65MAZS,69.46107784,1995
SPDYNTO65MAZS,66.46706587,1994
SPDYNTO65MAZS,74.8502994,1997
SPDYNTO65MAZS,71.85628743,1996
SPDYNTO65MAZS,77.84431138,1999
SPDYNTO65MAZS,76.04790419,1998
SPDYNTO65MAZS,22.75449102,1975
SPDYNTO65MAZS,31.13772455,1978
SPDYNTO65MAZS,17.96407186,1973
SPDYNTO65MAZS,14.97005988,1972
SPDYNTO65MAZS,12.5748503,1971
SPDYNTO65MAZS,10.17964072,1970
SPDYNTO65MAZS,82.63473054,2002
SPDYNTO65MAZS,28.14371257,1977
SPDYNTO65MAZS,79.04191617,2000
SPDYNTO65MAZS,90.41916168,2006
SPDYNTO65MAZS,92.21556886,2007
SPDYNTO65MAZS,86.22754491,2004
SPDYNTO65MAZS,33.53293413,1979
SPDYNTO65MAZS,94.01197605,2008
SPDYNTO65MAZS,95.80838323,2009
ITMLTMAIN,8.514190317,1976
ITMLTMAIN,85.53144129,2003
ITMLTMAIN,0.82359488,1962
ITMLTMAIN,1.279910963,1963
ITMLTMAIN,7.401224263,1974
ITMLTMAIN,21.64718976,1986
ITMLTMAIN,22.87145242,1987
ITMLTMAIN,18.75347802,1984
ITMLTMAIN,19.97774068,1985
ITMLTMAIN,16.08235949,1982
ITMLTMAIN,15.08069004,1983
ITMLTMAIN,10.74012243,1980
ITMLTMAIN,14.3016138,1981
ITMLTMAIN,1.613800779,1964
ITMLTMAIN,2.058987201,1965
ITMLTMAIN,2.504173623,1966
ITMLTMAIN,2.838063439,1967
ITMLTMAIN,0,1960
ITMLTMAIN,0.41179744,1961
ITMLTMAIN,25.20868114,1988
ITMLTMAIN,24.09571508,1989
ITMLTMAIN,80.30050083,2001
ITMLTMAIN,100,2011
ITMLTMAIN,98.88703395,2010
ITMLTMAIN,0,2012
ITMLTMAIN,94.88035615,2005
ITMLTMAIN,3.283249861,1968
ITMLTMAIN,3.728436283,1969
ITMLTMAIN,24.65219811,1991
ITMLTMAIN,23.53923205,1990
ITMLTMAIN,34.11240957,1993
ITMLTMAIN,29.77184196,1992
ITMLTMAIN,53.36672231,1995
ITMLTMAIN,45.35336672,1994
ITMLTMAIN,65.83194213,1997
ITMLTMAIN,59.48803561,1996
ITMLTMAIN,70.17250974,1999
ITMLTMAIN,68.83695047,1998
ITMLTMAIN,8.180300501,1975
ITMLTMAIN,9.070673344,1978
ITMLTMAIN,6.622148024,1973
ITMLTMAIN,5.731775181,1972
ITMLTMAIN,4.952698943,1971
ITMLTMAIN,4.173622705,1970
ITMLTMAIN,75.62604341,2002
ITMLTMAIN,8.625486923,1977
ITMLTMAIN,77.6293823,2000
ITMLTMAIN,95.10294936,2006
ITMLTMAIN,95.54813578,2007
ITMLTMAIN,87.31218698,2004
ITMLTMAIN,9.849749583,1979
ITMLTMAIN,98.21925431,2008
ITMLTMAIN,98.55314413,2009
ITMLTMAINP2,9.466865969,1976
ITMLTMAINP2,90.53313403,2003
ITMLTMAINP2,0.996512207,1962
ITMLTMAINP2,1.494768311,1963
ITMLTMAINP2,8.520179372,1974
ITMLTMAINP2,24.16542103,1986
ITMLTMAINP2,25.21175884,1987
ITMLTMAINP2,21.22571001,1984
ITMLTMAINP2,22.42152466,1985
ITMLTMAINP2,18.48530144,1982
ITMLTMAINP2,16.3428002,1983
ITMLTMAINP2,11.21076233,1980
ITMLTMAINP2,16.29297459,1981
ITMLTMAINP2,1.993024415,1964
ITMLTMAINP2,2.491280518,1965
ITMLTMAINP2,2.939711011,1966
ITMLTMAINP2,3.388141505,1967
ITMLTMAINP2,0,1960
ITMLTMAINP2,0.498256104,1961
ITMLTMAINP2,27.75286497,1988
ITMLTMAINP2,25.66018934,1989
ITMLTMAINP2,86.5470852,2001
ITMLTMAINP2,99.00348779,2011
ITMLTMAINP2,98.50523169,2010
ITMLTMAINP2,0,2012
ITMLTMAINP2,99.5017439,2005
ITMLTMAINP2,3.786746388,1968
ITMLTMAINP2,4.235176881,1969
ITMLTMAINP2,25.06228201,1991
ITMLTMAINP2,24.11559542,1990
ITMLTMAINP2,36.22321873,1993
ITMLTMAINP2,31.2406577,1992
ITMLTMAINP2,59.64125561,1995
ITMLTMAINP2,50.17438964,1994
ITMLTMAINP2,73.0941704,1997
ITMLTMAINP2,66.11858495,1996
ITMLTMAINP2,76.58196313,1999
ITMLTMAINP2,75.58545092,1998
ITMLTMAINP2,9.466865969,1975
ITMLTMAINP2,9.466865969,1978
ITMLTMAINP2,7.523667165,1973
ITMLTMAINP2,6.576980568,1972
ITMLTMAINP2,5.630293971,1971
ITMLTMAINP2,4.683607374,1970
ITMLTMAINP2,80.06975585,2002
ITMLTMAINP2,9.267563528,1977
ITMLTMAINP2,84.55406079,2000
ITMLTMAINP2,98.50523169,2006
ITMLTMAINP2,98.00697559,2007
ITMLTMAINP2,91.52964624,2004
ITMLTMAINP2,10.21425012,1979
ITMLTMAINP2,100,2008
ITMLTMAINP2,99.5017439,2009
SPURBTOTL,28,1976
SPURBTOTL,85.77777778,2003
SPURBTOTL,3.111111111,1962
SPURBTOTL,4.888888889,1963
SPURBTOTL,24.44444444,1974
SPURBTOTL,49.33333333,1986
SPURBTOTL,51.55555556,1987
SPURBTOTL,44.88888889,1984
SPURBTOTL,47.11111111,1985
SPURBTOTL,40.44444444,1982
SPURBTOTL,42.66666667,1983
SPURBTOTL,36,1980
SPURBTOTL,38.22222222,1981
SPURBTOTL,6.666666667,1964
SPURBTOTL,8,1965
SPURBTOTL,9.777777778,1966
SPURBTOTL,11.55555556,1967
SPURBTOTL,0,1960
SPURBTOTL,1.333333333,1961
SPURBTOTL,53.77777778,1988
SPURBTOTL,56.44444444,1989
SPURBTOTL,82.22222222,2001
SPURBTOTL,100,2011
SPURBTOTL,98.22222222,2010
SPURBTOTL,0,2012
SPURBTOTL,89.33333333,2005
SPURBTOTL,12.88888889,1968
SPURBTOTL,14.66666667,1969
SPURBTOTL,60.88888889,1991
SPURBTOTL,58.66666667,1990
SPURBTOTL,65.33333333,1993
SPURBTOTL,63.11111111,1992
SPURBTOTL,69.77777778,1995
SPURBTOTL,67.55555556,1994
SPURBTOTL,74.22222222,1997
SPURBTOTL,72,1996
SPURBTOTL,78.22222222,1999
SPURBTOTL,76,1998
SPURBTOTL,26.22222222,1975
SPURBTOTL,32,1978
SPURBTOTL,22.22222222,1973
SPURBTOTL,20.44444444,1972
SPURBTOTL,18.22222222,1971
SPURBTOTL,16.44444444,1970
SPURBTOTL,84,2002
SPURBTOTL,30.22222222,1977
SPURBTOTL,80.44444444,2000
SPURBTOTL,91.11111111,2006
SPURBTOTL,92.88888889,2007
SPURBTOTL,87.55555556,2004
SPURBTOTL,34.22222222,1979
SPURBTOTL,94.66666667,2008
SPURBTOTL,96.44444444,2009
SPURBTOTLINZS,41.26984127,1976
SPURBTOTLINZS,91.53439153,2003
SPURBTOTLINZS,5.82010582,1962
SPURBTOTLINZS,8.994708995,1963
SPURBTOTLINZS,37.03703704,1974
SPURBTOTLINZS,62.43386243,1986
SPURBTOTLINZS,64.55026455,1987
SPURBTOTLINZS,58.2010582,1984
SPURBTOTLINZS,60.31746032,1985
SPURBTOTLINZS,53.43915344,1982
SPURBTOTLINZS,56.08465608,1983
SPURBTOTLINZS,49.20634921,1980
SPURBTOTLINZS,51.32275132,1981
SPURBTOTLINZS,11.64021164,1964
SPURBTOTLINZS,14.81481481,1965
SPURBTOTLINZS,17.46031746,1966
SPURBTOTLINZS,20.10582011,1967
SPURBTOTLINZS,0,1960
SPURBTOTLINZS,3.174603175,1961
SPURBTOTLINZS,66.66666667,1988
SPURBTOTLINZS,68.78306878,1989
SPURBTOTLINZS,88.88888889,2001
SPURBTOTLINZS,100,2011
SPURBTOTLINZS,98.94179894,2010
SPURBTOTLINZS,0,2012
SPURBTOTLINZS,94.17989418,2005
SPURBTOTLINZS,22.75132275,1968
SPURBTOTLINZS,25.3968254,1969
SPURBTOTLINZS,72.48677249,1991
SPURBTOTLINZS,70.8994709,1990
SPURBTOTLINZS,76.19047619,1993
SPURBTOTLINZS,74.6031746,1992
SPURBTOTLINZS,79.89417989,1995
SPURBTOTLINZS,77.77777778,1994
SPURBTOTLINZS,82.53968254,1997
SPURBTOTLINZS,80.95238095,1996
SPURBTOTLINZS,85.71428571,1999
SPURBTOTLINZS,84.12698413,1998
SPURBTOTLINZS,39.15343915,1975
SPURBTOTLINZS,44.97354497,1978
SPURBTOTLINZS,34.39153439,1973
SPURBTOTLINZS,32.27513228,1972
SPURBTOTLINZS,30.15873016,1971
SPURBTOTLINZS,28.04232804,1970
SPURBTOTLINZS,89.94708995,2002
SPURBTOTLINZS,42.85714286,1977
SPURBTOTLINZS,87.3015873,2000
SPURBTOTLINZS,95.23809524,2006
SPURBTOTLINZS,96.2962963,2007
SPURBTOTLINZS,92.59259259,2004
SPURBTOTLINZS,47.08994709,1979
SPURBTOTLINZS,97.35449735,2008
SPURBTOTLINZS,98.41269841,2009
SPURBGROW,60.35502959,1976
SPURBGROW,8.875739645,2003
SPURBGROW,76.92307692,1962
SPURBGROW,75.14792899,1963
SPURBGROW,70.41420118,1974
SPURBGROW,54.43786982,1986
SPURBGROW,53.25443787,1987
SPURBGROW,59.17159763,1984
SPURBGROW,57.98816568,1985
SPURBGROW,59.76331361,1982
SPURBGROW,59.76331361,1983
SPURBGROW,55.0295858,1980
SPURBGROW,59.76331361,1981
SPURBGROW,72.78106509,1964
SPURBGROW,70.41420118,1965
SPURBGROW,63.31360947,1966
SPURBGROW,61.53846154,1967
SPURBGROW,100,1960
SPURBGROW,78.69822485,1961
SPURBGROW,52.07100592,1988
SPURBGROW,50.29585799,1989
SPURBGROW,14.79289941,2001
SPURBGROW,0,2011
SPURBGROW,2.958579882,2010
SPURBGROW,0,2012
SPURBGROW,7.692307692,2005
SPURBGROW,61.53846154,1968
SPURBGROW,63.90532544,1969
SPURBGROW,42.6035503,1991
SPURBGROW,48.52071006,1990
SPURBGROW,39.05325444,1993
SPURBGROW,40.82840237,1992
SPURBGROW,35.50295858,1995
SPURBGROW,37.27810651,1994
SPURBGROW,29.58579882,1997
SPURBGROW,31.36094675,1996
SPURBGROW,24.26035503,1999
SPURBGROW,27.81065089,1998
SPURBGROW,66.86390533,1975
SPURBGROW,55.0295858,1978
SPURBGROW,71.59763314,1973
SPURBGROW,69.82248521,1972
SPURBGROW,66.27218935,1971
SPURBGROW,68.04733728,1970
SPURBGROW,11.24260355,2002
SPURBGROW,56.80473373,1977
SPURBGROW,21.30177515,2000
SPURBGROW,3.550295858,2006
SPURBGROW,3.550295858,2007
SPURBGROW,7.692307692,2004
SPURBGROW,54.43786982,1979
SPURBGROW,2.958579882,2008
SPURBGROW,2.958579882,2009
