country,value,year
DEU,6.90E+01,1971
DEU,6.88E+01,1970
DEU,8.17E+01,2002
DEU,8.01E+01,1999
DEU,8.06E+01,2000
DEU,8.11E+01,2001
DEU,8.32E+01,2006
DEU,8.36E+01,2007
DEU,8.24E+01,2004
DEU,7.95E+01,1998
DEU,8.39E+01,2008
DEU,8.43E+01,2009
HKG,8.60E+01,2003
HKG,8.33E+01,1997
HKG,7.91E+01,1988
HKG,7.96E+01,1989
HKG,7.81E+01,1986
HKG,7.87E+01,1987
HKG,7.70E+01,1984
HKG,7.75E+01,1985
HKG,6.62E+01,1968
HKG,6.70E+01,1969
HKG,7.46E+01,1980
HKG,7.53E+01,1981
HKG,6.28E+01,1964
HKG,6.37E+01,1965
HKG,6.45E+01,1966
HKG,6.54E+01,1967
HKG,5.87E+01,1960
HKG,5.99E+01,1961
HKG,6.11E+01,1962
HKG,6.20E+01,1963
HKG,8.29E+01,1996
HKG,8.84E+01,2011
HKG,8.82E+01,2010
HKG,,2012
HKG,8.69E+01,2005
HKG,7.59E+01,1982
HKG,7.64E+01,1983
HKG,8.06E+01,1991
HKG,8.01E+01,1990
HKG,8.16E+01,1993
HKG,8.11E+01,1992
HKG,8.24E+01,1995
HKG,8.20E+01,1994
HKG,7.40E+01,1979
HKG,7.34E+01,1978
HKG,7.28E+01,1977
HKG,7.21E+01,1976
HKG,7.14E+01,1975
HKG,7.07E+01,1974
HKG,7.00E+01,1973
HKG,6.93E+01,1972
HKG,6.85E+01,1971
HKG,6.77E+01,1970
HKG,8.56E+01,2002
HKG,8.42E+01,1999
HKG,8.47E+01,2000
HKG,8.52E+01,2001
HKG,8.73E+01,2006
HKG,8.77E+01,2007
HKG,8.65E+01,2004
HKG,8.38E+01,1998
HKG,8.79E+01,2008
HKG,8.80E+01,2009
IND,5.82E+01,2003
IND,5.52E+01,1997
IND,5.19E+01,1988
IND,5.21E+01,1989
IND,5.13E+01,1986
IND,5.17E+01,1987
IND,5.05E+01,1984
IND,5.09E+01,1985
IND,3.83E+01,1968
IND,3.93E+01,1969
IND,4.86E+01,1980
IND,4.91E+01,1981
IND,3.40E+01,1964
IND,3.51E+01,1965
IND,3.61E+01,1966
IND,3.72E+01,1967
IND,2.98E+01,1960
IND,3.08E+01,1961
IND,3.18E+01,1962
IND,3.29E+01,1963
IND,5.47E+01,1996
IND,6.18E+01,2011
IND,6.13E+01,2010
IND,,2012
IND,5.91E+01,2005
IND,4.97E+01,1982
IND,5.01E+01,1983
IND,5.25E+01,1991
IND,5.23E+01,1990
IND,5.32E+01,1993
IND,5.27E+01,1992
IND,5.42E+01,1995
IND,5.37E+01,1994
IND,4.80E+01,1979
IND,4.75E+01,1978
IND,4.70E+01,1977
IND,4.60E+01,1976
IND,4.51E+01,1975
IND,4.42E+01,1974
IND,4.33E+01,1973
IND,4.23E+01,1972
IND,4.13E+01,1971
IND,4.03E+01,1970
IND,5.77E+01,2002
IND,5.62E+01,1999
IND,5.67E+01,2000
IND,5.72E+01,2001
IND,5.96E+01,2006
IND,6.00E+01,2007
IND,5.86E+01,2004
IND,5.57E+01,1998
IND,6.05E+01,2008
IND,6.09E+01,2009
IDN,6.68E+01,2003
IDN,6.32E+01,1997
IDN,5.72E+01,1988
IDN,5.79E+01,1989
IDN,5.57E+01,1986
IDN,5.65E+01,1987
IDN,5.42E+01,1984
IDN,5.50E+01,1985
IDN,4.07E+01,1968
IDN,4.16E+01,1969
IDN,5.11E+01,1980
IDN,5.19E+01,1981
IDN,3.69E+01,1964
IDN,3.79E+01,1965
IDN,3.89E+01,1966
IDN,3.98E+01,1967
IDN,3.30E+01,1960
IDN,3.40E+01,1961
IDN,3.50E+01,1962
IDN,3.60E+01,1963
IDN,6.26E+01,1996
IDN,7.06E+01,2011
IDN,7.02E+01,2010
IDN,,2012
IDN,6.79E+01,2005
IDN,5.27E+01,1982
IDN,5.35E+01,1983
IDN,5.93E+01,1991
IDN,5.86E+01,1990
IDN,6.06E+01,1993
IDN,6.00E+01,1992
IDN,6.19E+01,1995
IDN,6.13E+01,1994
