country,value,year
DEU,7.87E+07,1972
DEU,7.83E+07,1971
DEU,7.82E+07,1970
DEU,8.25E+07,2002
DEU,8.21E+07,1999
DEU,8.22E+07,2000
DEU,8.23E+07,2001
DEU,8.24E+07,2006
DEU,8.23E+07,2007
DEU,8.25E+07,2004
DEU,8.20E+07,1998
DEU,8.21E+07,2008
DEU,8.19E+07,2009
HKG,6.73E+06,2003
HKG,6.49E+06,1997
HKG,5.63E+06,1988
HKG,5.69E+06,1989
HKG,5.52E+06,1986
HKG,5.59E+06,1987
HKG,5.40E+06,1984
HKG,5.46E+06,1985
HKG,3.80E+06,1968
HKG,3.86E+06,1969
HKG,5.06E+06,1980
HKG,5.18E+06,1981
HKG,3.50E+06,1964
HKG,3.60E+06,1965
HKG,3.63E+06,1966
HKG,3.72E+06,1967
HKG,3.08E+06,1960
HKG,3.17E+06,1961
HKG,3.31E+06,1962
HKG,3.42E+06,1963
HKG,6.44E+06,1996
HKG,7.07E+06,2011
HKG,7.02E+06,2010
HKG,7.15E+06,2012
HKG,6.81E+06,2005
HKG,5.26E+06,1982
HKG,5.35E+06,1983
HKG,5.75E+06,1991
HKG,5.70E+06,1990
HKG,5.90E+06,1993
HKG,5.80E+06,1992
HKG,6.16E+06,1995
HKG,6.04E+06,1994
HKG,4.93E+06,1979
HKG,4.67E+06,1978
HKG,4.58E+06,1977
HKG,4.52E+06,1976
HKG,4.46E+06,1975
HKG,4.33E+06,1974
HKG,4.24E+06,1973
HKG,4.12E+06,1972
HKG,4.05E+06,1971
HKG,3.96E+06,1970
HKG,6.74E+06,2002
HKG,6.61E+06,1999
HKG,6.67E+06,2000
HKG,6.71E+06,2001
HKG,6.86E+06,2006
HKG,6.92E+06,2007
HKG,6.78E+06,2004
HKG,6.54E+06,1998
HKG,6.96E+06,2008
HKG,6.97E+06,2009
IND,1.09E+09,2003
IND,9.90E+08,1997
IND,8.34E+08,1988
IND,8.51E+08,1989
IND,7.99E+08,1986
IND,8.16E+08,1987
IND,7.65E+08,1984
IND,7.82E+08,1985
IND,5.31E+08,1968
IND,5.43E+08,1969
IND,6.99E+08,1980
IND,7.15E+08,1981
