country,value,year
JPN,4.72E+01,2004
JPN,4.98E+01,1998
JPN,3.83E+01,2008
JPN,5.28E+01,2009
KOR,5.39E+01,2003
KOR,4.52E+01,1997
KOR,2.45E+01,1988
KOR,2.77E+01,1989
KOR,1.83E+01,1986
KOR,2.07E+01,1987
KOR,1.40E+01,1984
KOR,1.61E+01,1985
KOR,1.17E+00,1968
KOR,1.34E+00,1969
KOR,7.22E+00,1980
KOR,8.58E+00,1981
KOR,0.678507979,1964
KOR,0.777016771,1965
KOR,0.889827506,1966
KOR,1.02E+00,1967
KOR,0.394505648,1960
KOR,0.451781725,1961
KOR,0.517373395,1962
KOR,0.592487955,1963
KOR,4.36E+01,1996
KOR,6.09E+01,2011
KOR,5.92E+01,2010
KOR,6.19E+01,2012
KOR,5.08E+01,2005
KOR,1.05E+01,1982
KOR,1.22E+01,1983
KOR,3.36E+01,1991
KOR,3.09E+01,1990
KOR,3.79E+01,1993
KOR,3.57E+01,1992
KOR,4.16E+01,1995
KOR,3.98E+01,1994
KOR,6.21E+00,1979
KOR,5.17E+00,1978
KOR,4.29E+00,1977
KOR,3.60E+00,1976
KOR,3.05E+00,1975
KOR,2.66E+00,1974
KOR,2.31E+00,1973
KOR,2.02E+00,1972
KOR,1.76E+00,1971
KOR,1.53E+00,1970
KOR,5.54E+01,2002
KOR,5.60E+01,1999
KOR,5.62E+01,2000
KOR,5.58E+01,2001
KOR,4.75E+01,2006
KOR,4.84E+01,2007
KOR,5.03E+01,2004
KOR,4.42E+01,1998
KOR,5.10E+01,2008
KOR,5.61E+01,2009
MYS,1.82E+01,2003
MYS,1.94E+01,1997
MYS,7.25E+00,1988
MYS,7.84E+00,1989
MYS,6.43E+00,1986
MYS,6.78E+00,1987
MYS,5.54E+00,1984
MYS,6.08E+00,1985
MYS,9.00E-01,1968
MYS,9.26E-01,1969
MYS,2.86E+00,1980
MYS,3.45E+00,1981
MYS,7.72E-01,1964
MYS,8.26E-01,1965
MYS,8.50E-01,1966
MYS,8.74E-01,1967
MYS,5.88E-01,1960
MYS,6.30E-01,1961
MYS,6.74E-01,1962
MYS,7.21E-01,1963
MYS,1.77E+01,1996
MYS,1.57E+01,2011
MYS,1.62E+01,2010
MYS,1.57E+01,2012
MYS,1.67E+01,2005
MYS,4.03E+00,1982
MYS,4.69E+00,1983
MYS,9.71E+00,1991
MYS,8.71E+00,1990
MYS,1.22E+01,1993
MYS,1.09E+01,1992
MYS,1.61E+01,1995
MYS,1.42E+01,1994
MYS,2.41E+00,1979
MYS,2.05E+00,1978
MYS,1.77E+00,1977
MYS,1.54E+00,1976
MYS,1.37E+00,1975
MYS,1.28E+00,1974
MYS,1.19E+00,1973
MYS,1.10E+00,1972
MYS,1.03E+00,1971
MYS,9.53E-01,1970
MYS,1.90E+01,2002
MYS,1.94E+01,1999
MYS,1.98E+01,2000
MYS,1.97E+01,2001
MYS,1.63E+01,2006
MYS,1.61E+01,2007
MYS,1.74E+01,2004
MYS,1.96E+01,1998
MYS,1.64E+01,2008
MYS,1.62E+01,2009
MEX,1.57E+01,2003
MEX,9.70E+00,1997
MEX,5.42E+00,1988
MEX,5.86E+00,1989
MEX,5.02E+00,1986
MEX,5.19E+00,1987
MEX,4.69E+00,1984
MEX,4.86E+00,1985
MEX,1.41E+00,1968
MEX,1.53E+00,1969
MEX,3.93E+00,1980
MEX,4.19E+00,1981
MEX,1.05E+00,1964
MEX,1.10E+00,1965
MEX,1.20E+00,1966
MEX,1.30E+00,1967
MEX,8.81E-01,1960
MEX,9.21E-01,1961
MEX,9.64E-01,1962
MEX,1.01E+00,1963
MEX,9.40E+00,1996
MEX,1.72E+01,2011
MEX,1.76E+01,2010
MEX,1.74E+01,2012
MEX,1.83E+01,2005
MEX,4.34E+00,1982
MEX,4.53E+00,1983
MEX,7.01E+00,1991
MEX,6.35E+00,1990
MEX,8.55E+00,1993
MEX,7.72E+00,1992
MEX,9.54E+00,1995
MEX,9.36E+00,1994
MEX,3.81E+00,1979
MEX,3.54E+00,1978
MEX,3.26E+00,1977
MEX,2.98E+00,1976
MEX,2.73E+00,1975
MEX,2.47E+00,1974
MEX,2.24E+00,1973
MEX,2.02E+00,1972
MEX,1.83E+00,1971
MEX,1.66E+00,1970
MEX,1.46E+01,2002
MEX,1.11E+01,1999
MEX,1.23E+01,2000
MEX,1.36E+01,2001
MEX,1.84E+01,2006
MEX,1.83E+01,2007
MEX,1.72E+01,2004
MEX,1.02E+01,1998
MEX,1.85E+01,2008
MEX,1.74E+01,2009
PHL,4.06E+00,2003
PHL,2.87E+00,1997
PHL,9.74E-01,1988
PHL,9.84E-01,1989
PHL,9.64E-01,1986
PHL,9.57E-01,1987
PHL,9.60E-01,1984
PHL,9.44E-01,1985
PHL,3.91E-01,1968
PHL,4.42E-01,1969
PHL,8.92E-01,1980
PHL,9.15E-01,1981
PHL,0.240024221,1964
PHL,0.27118722,1965
PHL,0.306396197,1966
PHL,0.346176451,1967
PHL,0.147298548,1960
PHL,0.16642272,1961
PHL,0.188029836,1962
PHL,0.212442263,1963
PHL,2.52E+00,1996
PHL,3.75E+00,2011
PHL,3.58E+00,2010
PHL,4.08E+00,2012
PHL,3.94E+00,2005
PHL,9.66E-01,1982
PHL,9.58E-01,1983
PHL,1.03E+00,1991
PHL,9.90E-01,1990
PHL,1.30E+00,1993
PHL,1.02E+00,1992
PHL,2.04E+00,1995
PHL,1.64E+00,1994
PHL,8.50E-01,1979
PHL,8.34E-01,1978
PHL,8.41E-01,1977
PHL,7.23E-01,1976
PHL,6.94E-01,1975
PHL,6.50E-01,1974
PHL,6.09E-01,1973
PHL,5.70E-01,1972
PHL,5.33E-01,1971
PHL,4.99E-01,1970
PHL,4.11E+00,2002
PHL,3.82E+00,1999
PHL,3.96E+00,2000
PHL,4.20E+00,2001
PHL,4.17E+00,2006
PHL,4.44E+00,2007
PHL,4.10E+00,2004
PHL,3.37E+00,1998
PHL,4.52E+00,2008
PHL,4.47E+00,2009
RUS,2.49E+01,2003
RUS,1.91E+01,1997
RUS,1.23E+01,1988
RUS,1.31E+01,1989
RUS,1.08E+01,1986
RUS,1.15E+01,1987
RUS,9.54E+00,1984
RUS,1.02E+01,1985
RUS,1.786475352,1968
RUS,2.028172227,1969
RUS,7.00E+00,1980
RUS,7.90E+00,1981
RUS,1.075389564,1964
RUS,1.220881802,1965
RUS,1.386058062,1966
RUS,1.573581445,1967
RUS,0.647343225,1960
RUS,0.734923965,1961
RUS,0.834353731,1962
RUS,0.947235607,1963
RUS,1.75E+01,1996
RUS,3.09E+01,2011
RUS,3.14E+01,2010
RUS,3.01E+01,2012
RUS,2.79E+01,2005
RUS,8.41E+00,1982
RUS,8.96E+00,1983
RUS,1.50E+01,1991
RUS,1.40E+01,1990
RUS,1.58E+01,1993
RUS,1.53E+01,1992
RUS,1.68E+01,1995
RUS,1.62E+01,1994
RUS,6.68E+00,1979
RUS,6.14E+00,1978
RUS,5.59715396,1977
RUS,4.930142252,1976
RUS,4.342618195,1975
RUS,3.825109261,1974
RUS,3.369271763,1973
RUS,2.967756327,1972
RUS,2.614089404,1971
RUS,2.302568898,1970
RUS,2.44E+01,2002
RUS,2.10E+01,1999
RUS,2.19E+01,2000
RUS,2.28E+01,2001
RUS,3.06E+01,2006
RUS,3.16E+01,2007
RUS,2.67E+01,2004
RUS,1.98E+01,1998
RUS,3.18E+01,2008
RUS,3.17E+01,2009
ZAF,1.03E+01,2003
ZAF,1.08E+01,1997
ZAF,8.14E+00,1988
ZAF,8.56E+00,1989
ZAF,7.51E+00,1986
ZAF,7.74E+00,1987
ZAF,6.69E+00,1984
ZAF,6.97E+00,1985
ZAF,3.96E+00,1968
ZAF,4.02E+00,1969
ZAF,5.61E+00,1980
ZAF,6.00E+00,1981
ZAF,3.80E+00,1964
ZAF,3.81E+00,1965
ZAF,3.86E+00,1966
ZAF,3.91E+00,1967
ZAF,3.74E+00,1960
ZAF,3.75E+00,1961
ZAF,3.77E+00,1962
ZAF,3.78E+00,1963
ZAF,1.01E+01,1996
ZAF,8.18E+00,2011
ZAF,8.43E+00,2010
ZAF,7.94E+00,2012
ZAF,9.89E+00,2005
ZAF,6.33E+00,1982
ZAF,6.60E+00,1983
ZAF,9.11E+00,1991
ZAF,9.01E+00,1990
ZAF,9.07E+00,1993
ZAF,8.95E+00,1992
ZAF,9.67E+00,1995
ZAF,9.31E+00,1994
ZAF,5.32E+00,1979
ZAF,5.05E+00,1978
