country,value,year
KOR,2.04E+00,1994
KOR,4.73E+00,1979
KOR,4.84E+00,1978
KOR,4.99E+00,1977
KOR,5.15E+00,1976
KOR,5.03E+00,1975
KOR,5.16E+00,1974
KOR,5.30E+00,1973
KOR,5.45E+00,1972
KOR,5.62E+00,1971
KOR,6.33E+00,1970
KOR,9.88E-01,2002
KOR,1.06E+00,1999
KOR,1.18E+00,2000
KOR,1.17E+00,2001
KOR,8.75E-01,2006
KOR,8.54E-01,2007
KOR,8.02E-01,2004
KOR,1.07E+00,1998
KOR,1.11E+00,2008
KOR,8.60E-01,2009
MYS,3.66E+00,2003
MYS,4.72E+00,1997
MYS,4.57E+00,1988
MYS,4.50E+00,1989
MYS,4.55E+00,1986
MYS,4.58E+00,1987
MYS,4.41E+00,1984
MYS,4.46E+00,1985
MYS,4.81E+00,1968
MYS,4.70E+00,1969
MYS,4.52E+00,1980
MYS,4.29E+00,1981
MYS,5.44E+00,1964
MYS,5.24E+00,1965
MYS,5.17E+00,1966
MYS,4.97E+00,1967
MYS,5.57E+00,1960
MYS,5.70E+00,1961
MYS,5.69E+00,1962
MYS,5.61E+00,1963
MYS,4.78E+00,1996
MYS,2.63E+00,2011
MYS,2.97E+00,2010
