indicator,value,year
SPDYNTFRTIN,57.77777778,1977
AGPRDFOODXD,56.06985025,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,61.2244898,1977
SPDYNLE00MAIN,58.33333333,1977
SPDYNLE00IN,58,1977
AGPRDLVSKXD,20.1646423,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,55.17241379,1977
SPPOP0014TOZS,46.875,1977
SPPOP1564TOZS,57.30337079,1977
SPPOP65UPTOZS,45.59585492,1977
ENPOPDNST,56.11846712,1977
SPPOPGROW,61.45728643,1977
ENURBLCTY,37.69751693,1977
ENURBLCTYURZS,13.04347826,1977
SPPOPTOTLFEZS,45,1977
SEPRMDURS,0,1977
SEPRMAGES,1,1977
SPRURTOTL,35.91160221,1977
SPRURTOTLZS,29.85074627,1977
SESECDURS,1,1977
SESECAGES,0,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,64.81481481,1977
SPDYNTO65MAZS,66.27218935,1977
ITMLTMAIN,15.24576035,1977
ITMLTMAINP2,15.88888797,1977
SPURBTOTL,62.33183857,1977
SPURBTOTLINZS,70.14925373,1977
SPURBGROW,59.69191271,1977
NYADJDNGYCD,1.48E-06,1978
NYADJDMINCD,0,1978
SPADOTFRT,56.69291339,1978
SPPOPDPND,39.28571429,1978
SPPOPDPNDOL,50.10183299,1978
SPPOPDPNDYG,41.28113879,1978
SPDYNCBRTIN,50.64935065,1978
AGPRDCROPXD,66.77966102,1978
SPDYNCDRTIN,29.25659472,1978
SPDYNTFRTIN,55.55555556,1978
AGPRDFOODXD,50.06236629,1978
AGLNDTOTLK2,1,1978
SPDYNLE00FEIN,61.2244898,1978
SPDYNLE00MAIN,58.33333333,1978
SPDYNLE00IN,58,1978
AGPRDLVSKXD,28.86880445,1978
ITCELSETS,0,1978
ITCELSETSP2,0,1978
