indicator,value,year
SPDYNLE00FEIN,44.82758621,1977
SPDYNLE00MAIN,35.38461538,1977
SPDYNLE00IN,39.8989899,1977
AGPRDLVSKXD,28.20925766,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,33.12577833,1977
SPPOP0014TOZS,93.10344828,1977
SPPOP1564TOZS,6.12244898,1977
SPPOP65UPTOZS,14.44043321,1977
ENPOPDNST,33.01183018,1977
SPPOPGROW,76.61691542,1977
ENURBLCTY,45.16792324,1977
ENURBLCTYURZS,94.28571429,1977
SPPOPTOTLFEZS,0,1977
SEPRMDURS,1,1977
SEPRMAGES,1,1977
SPRURTOTL,60.2739726,1977
SPRURTOTLZS,50.91575092,1977
SESECDURS,1,1977
SESECAGES,1,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,44.8630137,1977
SPDYNTO65MAZS,29.06574394,1977
ITMLTMAIN,8.640015871,1977
ITMLTMAINP2,13.50246893,1977
SPURBTOTL,30.29891304,1977
SPURBTOTLINZS,49.08424908,1977
SPURBGROW,70.15384615,1977
NYADJDNGYCD,4.95688144,1978
NYADJDMINCD,0.585899084,1978
SPADOTFRT,75.19083969,1978
SPPOPDPND,88.84120172,1978
SPPOPDPNDOL,28.52233677,1978
SPPOPDPNDYG,89.32238193,1978
SPDYNCBRTIN,63.39622642,1978
AGPRDCROPXD,37.61340982,1978
SPDYNCDRTIN,35.97951344,1978
SPDYNTFRTIN,64.2384106,1978
AGPRDFOODXD,35.12097144,1978
