indicator,value,year
SPPOPTOTL,23.94366197,1968
SPPOP0014TOZS,65.88235294,1968
SPPOP1564TOZS,83.82352941,1968
SPPOP65UPTOZS,5.50918197,1968
ENPOPDNST,20.6264527,1968
SPPOPGROW,16.40969163,1968
ENURBLCTY,26.86567164,1968
ENURBLCTYURZS,43.33333333,1968
SPPOPTOTLFEZS,40,1968
SEPRMDURS,1,1968
SEPRMAGES,1,1968
SPRURTOTL,82.37885463,1968
SPRURTOTLZS,74.85632184,1968
SESECDURS,1,1968
SESECAGES,1,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,36.21621622,1968
SPDYNTO65MAZS,28.76712329,1968
ITMLTMAIN,13.09165743,1968
ITMLTMAINP2,16.10394925,1968
SPURBTOTL,21.73913043,1968
SPURBTOTLINZS,25.17985612,1968
SPURBGROW,30.82099596,1968
NYADJDNGYCD,1.002983439,1969
NYADJDMINCD,2.876499346,1969
SPADOTFRT,20,1969
SPPOPDPND,13.7254902,1969
SPPOPDPNDOL,3.675183759,1969
SPPOPDPNDYG,54.96183206,1969
SPDYNCBRTIN,91.89189189,1969
AGPRDCROPXD,88.8,1969
SPDYNCDRTIN,22.5,1969
SPDYNTFRTIN,96.66666667,1969
AGPRDFOODXD,52.28543384,1969
AGLNDTOTLK2,100,1969
SPDYNLE00FEIN,27.60736196,1969
SPDYNLE00MAIN,27.27272727,1969
SPDYNLE00IN,26.97368421,1969
AGPRDLVSKXD,36.05300158,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,29.57746479,1969
SPPOP0014TOZS,64.70588235,1969
SPPOP1564TOZS,85.29411765,1969
SPPOP65UPTOZS,6.343906511,1969
ENPOPDNST,25.91802252,1969
SPPOPGROW,80.17621145,1969
ENURBLCTY,29.85074627,1969
ENURBLCTYURZS,40,1969
SPPOPTOTLFEZS,40,1969
SEPRMDURS,1,1969
SEPRMAGES,1,1969
SPRURTOTL,81.49779736,1969
SPRURTOTLZS,71.98275862,1969
SESECDURS,1,1969
SESECAGES,1,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,39.45945946,1969
SPDYNTO65MAZS,31.96347032,1969
ITMLTMAIN,16.41602026,1969
ITMLTMAINP2,19.99181502,1969
SPURBTOTL,25.73913043,1969
SPURBTOTLINZS,28.05755396,1969
SPURBGROW,77.11978466,1969
NYADJDNGYCD,1.475571982,1970
NYADJDMINCD,1.938125352,1970
SPADOTFRT,30,1970
SPPOPDPND,14.37908497,1970
SPPOPDPNDOL,4.445222261,1970
SPPOPDPNDYG,54.19847328,1970
SPDYNCBRTIN,93.69369369,1970
AGPRDCROPXD,79.2,1970
SPDYNCDRTIN,25,1970
SPDYNTFRTIN,97.77777778,1970
AGPRDFOODXD,54.18641257,1970
AGLNDTOTLK2,100,1970
SPDYNLE00FEIN,28.2208589,1970
SPDYNLE00MAIN,28.67132867,1970
SPDYNLE00IN,28.28947368,1970
AGPRDLVSKXD,43.54773485,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,32.3943662,1970
SPPOP0014TOZS,64.11764706,1970
SPPOP1564TOZS,83.82352941,1970
SPPOP65UPTOZS,7.234279354,1970
ENPOPDNST,30.15127837,1970
SPPOPGROW,45.6681351,1970
ENURBLCTY,32.8358209,1970
ENURBLCTYURZS,43.33333333,1970
SPPOPTOTLFEZS,40,1970
SEPRMDURS,1,1970
SEPRMAGES,1,1970
SPRURTOTL,79.29515419,1970
SPRURTOTLZS,69.1091954,1970
SESECDURS,1,1970
SESECAGES,1,1970
AGSRFTOTLK2,1,1970
SPDYNTO65FEZS,42.16216216,1970
SPDYNTO65MAZS,35.15981735,1970
ITMLTMAIN,20.21529207,1970
ITMLTMAINP2,24.28892981,1970
SPURBTOTL,28.69565217,1970
SPURBTOTLINZS,30.9352518,1970
SPURBGROW,51.54777927,1970
NYADJDNGYCD,2.163220157,1971
NYADJDMINCD,1.305408994,1971
SPADOTFRT,40,1971
SPPOPDPND,15.68627451,1971
SPPOPDPNDOL,5.495274764,1971
SPPOPDPNDYG,54.58015267,1971
SPDYNCBRTIN,97.2972973,1971
AGPRDCROPXD,66.4,1971
SPDYNCDRTIN,15,1971
SPDYNTFRTIN,100,1971
AGPRDFOODXD,50.76465085,1971
AGLNDTOTLK2,100,1971
SPDYNLE00FEIN,33.12883436,1971
SPDYNLE00MAIN,35.66433566,1971
SPDYNLE00IN,34.21052632,1971
AGPRDLVSKXD,47.53686708,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,38.02816901,1971
SPPOP0014TOZS,64.11764706,1971
SPPOP1564TOZS,82.35294118,1971
SPPOP65UPTOZS,8.124652198,1971
ENPOPDNST,33.32622026,1971
SPPOPGROW,51.54185022,1971
ENURBLCTY,35.82089552,1971
ENURBLCTYURZS,45,1971
SPPOPTOTLFEZS,20,1971
SEPRMDURS,1,1971
SEPRMAGES,1,1971
SPRURTOTL,77.53303965,1971
SPRURTOTLZS,66.59482759,1971
SESECDURS,1,1971
SESECAGES,1,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,45.40540541,1971
SPDYNTO65MAZS,38.81278539,1971
ITMLTMAIN,24.01456388,1971
ITMLTMAINP2,28.58604461,1971
SPURBTOTL,31.82608696,1971
SPURBTOTLINZS,33.45323741,1971
SPURBGROW,54.23956931,1971
NYADJDNGYCD,2.343477052,1972
NYADJDMINCD,1.141282167,1972
SPADOTFRT,50,1972
SPPOPDPND,18.95424837,1972
SPPOPDPNDOL,6.195309765,1972
SPPOPDPNDYG,55.34351145,1972
SPDYNCBRTIN,98.1981982,1972
AGPRDCROPXD,80.8,1972
SPDYNCDRTIN,12.5,1972
SPDYNTFRTIN,97.77777778,1972
AGPRDFOODXD,61.7903275,1972
AGLNDTOTLK2,100,1972
SPDYNLE00FEIN,36.19631902,1972
SPDYNLE00MAIN,41.25874126,1972
SPDYNLE00IN,38.15789474,1972
AGPRDLVSKXD,50.55893695,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,40.84507042,1972
SPPOP0014TOZS,64.11764706,1972
SPPOP1564TOZS,79.41176471,1972
SPPOP65UPTOZS,9.015025042,1972
ENPOPDNST,37.55947612,1972
SPPOPGROW,55.58002937,1972
ENURBLCTY,39.30348259,1972
ENURBLCTYURZS,45,1972
SPPOPTOTLFEZS,20,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,75.77092511,1972
SPRURTOTLZS,63.72126437,1972
SESECDURS,1,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,48.64864865,1972
SPDYNTO65MAZS,42.00913242,1972
ITMLTMAIN,28.28874466,1972
ITMLTMAINP2,33.29240843,1972
SPURBTOTL,35.13043478,1972
SPURBTOTLINZS,36.33093525,1972
SPURBGROW,56.93135935,1972
NYADJDNGYCD,3.192518011,1973
NYADJDMINCD,3.187978351,1973
SPADOTFRT,40,1973
SPPOPDPND,22.22222222,1973
SPPOPDPNDOL,7.245362268,1973
SPPOPDPNDYG,56.10687023,1973
SPDYNCBRTIN,100,1973
AGPRDCROPXD,80.8,1973
SPDYNCDRTIN,17.5,1973
SPDYNTFRTIN,97.77777778,1973
AGPRDFOODXD,61.7903275,1973
AGLNDTOTLK2,100,1973
SPDYNLE00FEIN,36.19631902,1973
SPDYNLE00MAIN,44.75524476,1973
SPDYNLE00IN,40.13157895,1973
AGPRDLVSKXD,50.80070254,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,43.66197183,1973
SPPOP0014TOZS,64.70588235,1973
SPPOP1564TOZS,76.47058824,1973
SPPOP65UPTOZS,9.905397885,1973
ENPOPDNST,40.73441801,1973
SPPOPGROW,34.5814978,1973
ENURBLCTY,42.28855721,1973
ENURBLCTYURZS,50,1973
SPPOPTOTLFEZS,20,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,73.1277533,1973
SPRURTOTLZS,60.84770115,1973
SESECDURS,1,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,51.89189189,1973
SPDYNTO65MAZS,45.66210046,1973
ITMLTMAIN,33.3544404,1973
ITMLTMAINP2,38.81727031,1973
SPURBTOTL,37.73913043,1973
SPURBTOTLINZS,39.20863309,1973
SPURBGROW,41.31897712,1973
NYADJDNGYCD,11.64930221,1974
NYADJDMINCD,4.18415791,1974
SPADOTFRT,30,1974
SPPOPDPND,26.14379085,1974
SPPOPDPNDOL,8.295414771,1974
SPPOPDPNDYG,57.2519084,1974
SPDYNCBRTIN,90.99099099,1974
AGPRDCROPXD,76,1974
SPDYNCDRTIN,12.5,1974
SPDYNTFRTIN,87.77777778,1974
AGPRDFOODXD,64.26159985,1974
AGLNDTOTLK2,100,1974
SPDYNLE00FEIN,38.03680982,1974
SPDYNLE00MAIN,51.04895105,1974
SPDYNLE00IN,44.07894737,1974
AGPRDLVSKXD,55.63601433,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,49.29577465,1974
SPPOP0014TOZS,65.29411765,1974
SPPOP1564TOZS,72.05882353,1974
SPPOP65UPTOZS,10.90706733,1974
ENPOPDNST,46.02598783,1974
SPPOPGROW,74.30249633,1974
ENURBLCTY,45.77114428,1974
ENURBLCTYURZS,48.33333333,1974
SPPOPTOTLFEZS,0,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,71.8061674,1974
SPRURTOTLZS,58.33333333,1974
SESECDURS,1,1974
SESECAGES,1,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,55.13513514,1974
SPDYNTO65MAZS,48.85844749,1974
ITMLTMAIN,39.05334811,1974
ITMLTMAINP2,44.75138122,1974
SPURBTOTL,41.91304348,1974
SPURBTOTLINZS,41.72661871,1974
SPURBGROW,70.12113055,1974
NYADJDNGYCD,15.93653874,1975
NYADJDMINCD,1.134490034,1975
SPADOTFRT,20,1975
SPPOPDPND,28.75816993,1975
SPPOPDPNDOL,9.345467273,1975
SPPOPDPNDYG,57.63358779,1975
SPDYNCBRTIN,78.37837838,1975
AGPRDCROPXD,85.6,1975
SPDYNCDRTIN,7.5,1975
SPDYNTFRTIN,72.22222222,1975
AGPRDFOODXD,69.39424242,1975
AGLNDTOTLK2,100,1975
SPDYNLE00FEIN,41.71779141,1975
SPDYNLE00MAIN,56.64335664,1975
SPDYNLE00IN,48.68421053,1975
AGPRDLVSKXD,55.75689712,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,54.92957746,1975
SPPOP0014TOZS,65.29411765,1975
SPPOP1564TOZS,69.11764706,1975
SPPOP65UPTOZS,11.96438509,1975
ENPOPDNST,51.31755765,1975
SPPOPGROW,62.92217327,1975
ENURBLCTY,49.25373134,1975
ENURBLCTYURZS,48.33333333,1975
SPPOPTOTLFEZS,0,1975
SEPRMDURS,1,1975
SEPRMAGES,1,1975
SPRURTOTL,70.04405286,1975
SPRURTOTLZS,55.45977011,1975
SESECDURS,1,1975
SESECAGES,1,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,58.37837838,1975
SPDYNTO65MAZS,52.51141553,1975
ITMLTMAIN,45.54377078,1975
ITMLTMAINP2,51.70861469,1975
SPURBTOTL,45.73913043,1975
SPURBTOTLINZS,44.60431655,1975
SPURBGROW,61.50740242,1975
NYADJDNGYCD,17.70187142,1976
NYADJDMINCD,1.19335519,1976
SPADOTFRT,10,1976
SPPOPDPND,31.37254902,1976
SPPOPDPNDOL,10.74553728,1976
SPPOPDPNDYG,57.63358779,1976
SPDYNCBRTIN,71.17117117,1976
AGPRDCROPXD,74.4,1976
SPDYNCDRTIN,7.5,1976
SPDYNTFRTIN,65.55555556,1976
AGPRDFOODXD,64.83189347,1976
AGLNDTOTLK2,100,1976
SPDYNLE00FEIN,44.17177914,1976
SPDYNLE00MAIN,58.74125874,1976
SPDYNLE00IN,51.31578947,1976
AGPRDLVSKXD,56.72395948,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,57.74647887,1976
SPPOP0014TOZS,65.29411765,1976
SPPOP1564TOZS,66.17647059,1976
SPPOP65UPTOZS,13.18864775,1976
ENPOPDNST,54.49249955,1976
SPPOPGROW,31.35095448,1976
ENURBLCTY,51.74129353,1976
ENURBLCTYURZS,53.33333333,1976
SPPOPTOTLFEZS,0,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,70.4845815,1976
SPRURTOTLZS,55.10057471,1976
SESECDURS,1,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,61.62162162,1976
SPDYNTO65MAZS,56.16438356,1976
ITMLTMAIN,48.70983062,1976
ITMLTMAINP2,54.98260692,1976
SPURBTOTL,46.95652174,1976
SPURBTOTLINZS,44.96402878,1976
SPURBGROW,14.15881561,1976
NYADJDNGYCD,19.71939449,1977
NYADJDMINCD,0.9850631,1977
SPADOTFRT,0,1977
SPPOPDPND,33.33333333,1977
SPPOPDPNDOL,11.79558978,1977
SPPOPDPNDYG,57.2519084,1977
SPDYNCBRTIN,63.96396396,1977
AGPRDCROPXD,90.4,1977
SPDYNCDRTIN,2.5,1977
SPDYNTFRTIN,60,1977
AGPRDFOODXD,80.99021268,1977
AGLNDTOTLK2,50,1977
SPDYNLE00FEIN,47.85276074,1977
SPDYNLE00MAIN,60.83916084,1977
SPDYNLE00IN,53.94736842,1977
AGPRDLVSKXD,64.33957555,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,60.56338028,1977
SPPOP0014TOZS,64.70588235,1977
SPPOP1564TOZS,64.70588235,1977
SPPOP65UPTOZS,14.46855871,1977
ENPOPDNST,57.66744144,1977
SPPOPGROW,39.57415565,1977
ENURBLCTY,53.23383085,1977
