indicator,value,year
AGPRDCROPXD,4.751131222,1966
SPDYNCDRTIN,75.48387097,1966
SPDYNTFRTIN,79.14438503,1966
AGPRDFOODXD,5.489987386,1966
AGLNDTOTLK2,100,1966
SPDYNLE00FEIN,13.33333333,1966
SPDYNLE00MAIN,10.85972851,1966
SPDYNLE00IN,12.55605381,1966
AGPRDLVSKXD,7.615526721,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,12.43523316,1966
SPPOP0014TOZS,100,1966
SPPOP1564TOZS,0,1966
SPPOP65UPTOZS,3.879310345,1966
ENPOPDNST,12.39388655,1966
SPPOPGROW,79.69230769,1966
ENURBLCTY,9.405940594,1966
ENURBLCTYURZS,1.851851852,1966
SPPOPTOTLFEZS,50,1966
SEPRMDURS,0,1966
SEPRMAGES,1,1966
SPRURTOTL,96.55172414,1966
SPRURTOTLZS,78.40375587,1966
SESECDURS,1,1966
SESECAGES,0,1966
AGSRFTOTLK2,0,1966
SPDYNTO65FEZS,13.24921136,1966
SPDYNTO65MAZS,7.471264368,1966
ITMLTMAIN,1.283547258,1966
ITMLTMAINP2,1.318359375,1966
SPURBTOTL,11.94906954,1966
SPURBTOTLINZS,21.59624413,1966
SPURBGROW,74.81751825,1966
NYADJDNGYCD,1.768053587,1967
NYADJDMINCD,3.116813647,1967
SPADOTFRT,84.0625,1967
SPPOPDPND,99.47643979,1967
SPPOPDPNDOL,10.65088757,1967
SPPOPDPNDYG,99.29906542,1967
SPDYNCBRTIN,72.98387097,1967
AGPRDCROPXD,4.977375566,1967
SPDYNCDRTIN,70.32258065,1967
SPDYNTFRTIN,73.52941176,1967
AGPRDFOODXD,5.601701349,1967
AGLNDTOTLK2,100,1967
SPDYNLE00FEIN,16,1967
SPDYNLE00MAIN,13.12217195,1967
SPDYNLE00IN,14.79820628,1967
AGPRDLVSKXD,8.06345144,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,14.40414508,1967
SPPOP0014TOZS,99.46808511,1967
SPPOP1564TOZS,0.699300699,1967
SPPOP65UPTOZS,4.310344828,1967
ENPOPDNST,14.69931059,1967
SPPOPGROW,73.53846154,1967
ENURBLCTY,11.13861386,1967
ENURBLCTYURZS,0,1967
SPPOPTOTLFEZS,50,1967
SEPRMDURS,0,1967
SEPRMAGES,1,1967
SPRURTOTL,94.82758621,1967
SPRURTOTLZS,75.11737089,1967
SESECDURS,1,1967
SESECAGES,0,1967
AGSRFTOTLK2,0,1967
SPDYNTO65FEZS,15.45741325,1967
SPDYNTO65MAZS,8.908045977,1967
ITMLTMAIN,1.66277713,1967
ITMLTMAINP2,1.85546875,1967
SPURBTOTL,13.9079334,1967
SPURBTOTLINZS,24.88262911,1967
SPURBGROW,70.80291971,1967
NYADJDNGYCD,0.954316762,1968
NYADJDMINCD,2.013913517,1968
SPADOTFRT,85,1968
SPPOPDPND,98.16753927,1968
SPPOPDPNDOL,10.84812623,1968
SPPOPDPNDYG,98.13084112,1968
SPDYNCBRTIN,68.14516129,1968
AGPRDCROPXD,6.334841629,1968
SPDYNCDRTIN,66.4516129,1968
SPDYNTFRTIN,68.18181818,1968
AGPRDFOODXD,8.059408533,1968
AGLNDTOTLK2,100,1968
SPDYNLE00FEIN,18.66666667,1968
SPDYNLE00MAIN,15.83710407,1968
SPDYNLE00IN,17.48878924,1968
AGPRDLVSKXD,12.09477391,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,16.26943005,1968
SPPOP0014TOZS,98.93617021,1968
SPPOP1564TOZS,1.398601399,1968
SPPOP65UPTOZS,4.74137931,1968
ENPOPDNST,16.23625994,1968
SPPOPGROW,67.38461538,1968
ENURBLCTY,12.87128713,1968
ENURBLCTYURZS,0,1968
SPPOPTOTLFEZS,50,1968
SEPRMDURS,0,1968
SEPRMAGES,1,1968
SPRURTOTL,91.37931034,1968
SPRURTOTLZS,71.83098592,1968
SESECDURS,1,1968
SESECAGES,0,1968
AGSRFTOTLK2,0,1968
SPDYNTO65FEZS,18.61198738,1968
SPDYNTO65MAZS,11.20689655,1968
ITMLTMAIN,2.100350058,1968
ITMLTMAINP2,2.44140625,1968
SPURBTOTL,15.86679726,1968
SPURBTOTLINZS,28.16901408,1968
SPURBGROW,67.15328467,1968
NYADJDNGYCD,0.493219357,1969
NYADJDMINCD,1.182456055,1969
SPADOTFRT,85.625,1969
SPPOPDPND,96.33507853,1969
SPPOPDPNDOL,10.84812623,1969
SPPOPDPNDYG,96.4953271,1969
SPDYNCBRTIN,64.11290323,1969
AGPRDCROPXD,0.56561086,1969
SPDYNCDRTIN,61.80645161,1969
SPDYNTFRTIN,63.10160428,1969
AGPRDFOODXD,5.378273423,1969
AGLNDTOTLK2,100,1969
SPDYNLE00FEIN,21.33333333,1969
SPDYNLE00MAIN,18.09954751,1969
SPDYNLE00IN,19.7309417,1969
AGPRDLVSKXD,13.10260453,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,18.13471503,1969
SPPOP0014TOZS,97.34042553,1969
SPPOP1564TOZS,2.797202797,1969
SPPOP65UPTOZS,5.172413793,1969
ENPOPDNST,17.7732093,1969
SPPOPGROW,63.07692308,1969
ENURBLCTY,14.6039604,1969
ENURBLCTYURZS,0,1969
SPPOPTOTLFEZS,50,1969
SEPRMDURS,0,1969
SEPRMAGES,1,1969
SPRURTOTL,89.65517241,1969
SPRURTOTLZS,68.54460094,1969
SESECDURS,1,1969
SESECAGES,0,1969
AGSRFTOTLK2,0,1969
SPDYNTO65FEZS,21.4511041,1969
SPDYNTO65MAZS,13.50574713,1969
ITMLTMAIN,2.567094516,1969
ITMLTMAINP2,3.02734375,1969
SPURBTOTL,17.82566112,1969
SPURBTOTLINZS,31.45539906,1969
SPURBGROW,63.86861314,1969
NYADJDNGYCD,0.231942235,1970
NYADJDMINCD,0.555634556,1970
SPADOTFRT,86.5625,1970
SPPOPDPND,93.71727749,1970
SPPOPDPNDOL,11.24260355,1970
SPPOPDPNDYG,94.1588785,1970
SPDYNCBRTIN,60.48387097,1970
AGPRDCROPXD,2.714932127,1970
SPDYNCDRTIN,57.67741935,1970
SPDYNTFRTIN,58.28877005,1970
AGPRDFOODXD,7.277410792,1970
AGLNDTOTLK2,100,1970
SPDYNLE00FEIN,24,1970
SPDYNLE00MAIN,20.81447964,1970
SPDYNLE00IN,22.42152466,1970
AGPRDLVSKXD,14.8943034,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,20,1970
SPPOP0014TOZS,95.74468085,1970
SPPOP1564TOZS,4.895104895,1970
SPPOP65UPTOZS,6.034482759,1970
ENPOPDNST,20.07863334,1970
SPPOPGROW,59.38461538,1970
ENURBLCTY,16.58415842,1970
