indicator,value,year
NYADJDNGYCD,1,1971
NYADJDMINCD,59.47418311,1971
SPADOTFRT,46.17720121,1971
SPPOPDPND,76.16926503,1971
SPPOPDPNDOL,15.80619539,1971
SPPOPDPNDYG,78.0104712,1971
SPDYNCBRTIN,44.13793103,1971
AGPRDCROPXD,100,1971
SPDYNCDRTIN,23.52941176,1971
SPDYNTFRTIN,59.38732885,1971
AGPRDFOODXD,82.10526316,1971
AGLNDTOTLK2,1,1971
SPDYNLE00FEIN,28.30188679,1971
SPDYNLE00MAIN,26.03550296,1971
SPDYNLE00IN,27.43902439,1971
AGPRDLVSKXD,72.27036395,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,24.31077694,1971
SPPOP0014TOZS,83.50515464,1971
SPPOP1564TOZS,19.04761905,1971
SPPOP65UPTOZS,13.10211946,1971
ENPOPDNST,24.91704355,1971
SPPOPGROW,41.59167108,1971
ENURBLCTY,20.17738359,1971
ENURBLCTYURZS,44.44444444,1971
SPPOPTOTLFEZS,24.07407407,1971
SEPRMDURS,1,1971
SEPRMAGES,1,1971
SPRURTOTL,98.1595092,1971
SPRURTOTLZS,80.40540541,1971
SESECDURS,1,1971
SESECAGES,1,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,35.9375,1971
SPDYNTO65MAZS,32.996633,1971
ITMLTMAIN,10.53283188,1971
ITMLTMAINP2,17.77815296,1971
SPURBTOTL,21.12359551,1971
SPURBTOTLINZS,19.59459459,1971
SPURBGROW,46.1779759,1971
NYADJDNGYCD,1,1972
NYADJDMINCD,54.78723404,1972
SPADOTFRT,41.20894287,1972
SPPOPDPND,71.71492205,1972
SPPOPDPNDOL,18.82446386,1972
SPPOPDPNDYG,73.82198953,1972
SPDYNCBRTIN,43.44827586,1972
AGPRDCROPXD,91.59402242,1972
SPDYNCDRTIN,35.29411765,1972
SPDYNTFRTIN,56.13831515,1972
AGPRDFOODXD,86.84210526,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,28.93081761,1972
SPDYNLE00MAIN,25.44378698,1972
SPDYNLE00IN,27.43902439,1972
AGPRDLVSKXD,82.09127672,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,26.06516291,1972
SPPOP0014TOZS,79.72508591,1972
SPPOP1564TOZS,22.75132275,1972
SPPOP65UPTOZS,15.79961464,1972
ENPOPDNST,26.98117981,1972
SPPOPGROW,37.35662608,1972
ENURBLCTY,22.172949,1972
ENURBLCTYURZS,50,1972
SPPOPTOTLFEZS,20.37037037,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,96.93251534,1972
SPRURTOTLZS,77.7027027,1972
SESECDURS,1,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,38.54166667,1972
SPDYNTO65MAZS,35.69023569,1972
ITMLTMAIN,12.02784461,1972
ITMLTMAINP2,20.14182002,1972
SPURBTOTL,23.14606742,1972
SPURBTOTLINZS,22.2972973,1972
SPURBGROW,42.21561829,1972
NYADJDNGYCD,1,1973
NYADJDMINCD,43.61702128,1973
SPADOTFRT,39.55285675,1973
SPPOPDPND,66.59242762,1973
SPPOPDPNDOL,21.68387609,1973
SPPOPDPNDYG,69.10994764,1973
SPDYNCBRTIN,43.10344828,1973
AGPRDCROPXD,88.48069738,1973
SPDYNCDRTIN,23.52941176,1973
SPDYNTFRTIN,52.88930146,1973
AGPRDFOODXD,68.42105263,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,32.0754717,1973
SPDYNLE00MAIN,30.17751479,1973
SPDYNLE00IN,31.09756098,1973
AGPRDLVSKXD,58.98324668,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,29.0726817,1973
SPPOP0014TOZS,75.94501718,1973
SPPOP1564TOZS,26.98412698,1973
SPPOP65UPTOZS,18.49710983,1973
ENPOPDNST,29.81936717,1973
SPPOPGROW,53.23804482,1973
ENURBLCTY,24.3902439,1973
ENURBLCTYURZS,16.66666667,1973
SPPOPTOTLFEZS,18.51851852,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,96.11451943,1973
SPRURTOTLZS,75,1973
SESECDURS,1,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,41.14583333,1973
SPDYNTO65MAZS,38.04713805,1973
ITMLTMAIN,13.70973393,1973
ITMLTMAINP2,22.50548708,1973
SPURBTOTL,25.84269663,1973
SPURBTOTLINZS,25,1973
SPURBGROW,57.0744593,1973
NYADJDNGYCD,1,1974
NYADJDMINCD,63.56382979,1974
SPADOTFRT,37.89677063,1974
SPPOPDPND,61.02449889,1974
SPPOPDPNDOL,23.9872915,1974
SPPOPDPNDYG,64.22338569,1974
SPDYNCBRTIN,42.06896552,1974
AGPRDCROPXD,88.79202989,1974
SPDYNCDRTIN,23.52941176,1974
SPDYNTFRTIN,48.01578092,1974
AGPRDFOODXD,66.31578947,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,34.59119497,1974
SPDYNLE00MAIN,33.72781065,1974
SPDYNLE00IN,34.14634146,1974
AGPRDLVSKXD,55.51704217,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,31.3283208,1974
SPPOP0014TOZS,71.82130584,1974
SPPOP1564TOZS,32.27513228,1974
SPPOP65UPTOZS,21.00192678,1974
ENPOPDNST,32.14152046,1974
SPPOPGROW,41.59167108,1974
ENURBLCTY,26.6075388,1974
ENURBLCTYURZS,33.33333333,1974
SPPOPTOTLFEZS,14.81481481,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,94.88752556,1974
SPRURTOTLZS,72.2972973,1974
SESECDURS,1,1974
SESECAGES,1,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,43.75,1974
SPDYNTO65MAZS,40.4040404,1974
ITMLTMAIN,15.60185942,1974
ITMLTMAINP2,25.20682087,1974
SPURBTOTL,28.08988764,1974
SPURBTOTLINZS,27.7027027,1974
SPURBGROW,46.1779759,1974
NYADJDNGYCD,1,1975
NYADJDMINCD,100,1975
SPADOTFRT,36.24068452,1975
SPPOPDPND,54.78841871,1975
SPPOPDPNDOL,25.49642573,1975
SPPOPDPNDYG,59.16230366,1975
SPDYNCBRTIN,37.93103448,1975
AGPRDCROPXD,82.87671233,1975
SPDYNCDRTIN,11.76470588,1975
SPDYNTFRTIN,41.05360873,1975
AGPRDFOODXD,60.52631579,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,37.73584906,1975
SPDYNLE00MAIN,39.64497041,1975
SPDYNLE00IN,39.02439024,1975
AGPRDLVSKXD,49.74003466,1975
