indicator,value,year
SPPOPTOTL,26.92307692,1968
SPPOP0014TOZS,96.96969697,1968
SPPOP1564TOZS,27.02702703,1968
SPPOP65UPTOZS,17.30769231,1968
ENPOPDNST,26.9808831,1968
SPPOPGROW,59.08679928,1968
ENURBLCTY,15.96638655,1968
ENURBLCTYURZS,28.57142857,1968
SPPOPTOTLFEZS,77.77777778,1968
SEPRMDURS,1,1968
SEPRMAGES,1,1968
SPRURTOTL,80,1968
SPRURTOTLZS,88,1968
SESECDURS,1,1968
SESECAGES,1,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,11.88118812,1968
SPDYNTO65MAZS,7.90960452,1968
ITMLTMAIN,9.913793103,1968
ITMLTMAINP2,9.978092014,1968
SPURBTOTL,17.97752809,1968
SPURBTOTLINZS,12,1968
SPURBGROW,36.80485339,1968
NYADJDNGYCD,0.081562676,1969
NYADJDMINCD,1.137778898,1969
SPADOTFRT,90.5982906,1969
SPPOPDPND,80.8988764,1969
SPPOPDPNDOL,28.94736842,1969
SPPOPDPNDYG,96.61016949,1969
SPDYNCBRTIN,70.66666667,1969
AGPRDCROPXD,29.33958066,1969
SPDYNCDRTIN,91.17647059,1969
SPDYNTFRTIN,67.69230769,1969
AGPRDFOODXD,17.54889405,1969
AGLNDTOTLK2,1,1969
SPDYNLE00FEIN,12.5,1969
SPDYNLE00MAIN,6.363636364,1969
SPDYNLE00IN,9,1969
AGPRDLVSKXD,16.83757875,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,28.84615385,1969
SPPOP0014TOZS,98.48484848,1969
SPPOP1564TOZS,18.91891892,1969
SPPOP65UPTOZS,21.15384615,1969
ENPOPDNST,29.33633848,1969
SPPOPGROW,51.06238698,1969
ENURBLCTY,10.08403361,1969
ENURBLCTYURZS,21.42857143,1969
SPPOPTOTLFEZS,77.77777778,1969
SEPRMDURS,1,1969
SEPRMAGES,1,1969
SPRURTOTL,86.66666667,1969
SPRURTOTLZS,92,1969
SESECDURS,1,1969
SESECAGES,1,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,12.87128713,1969
SPDYNTO65MAZS,9.039548023,1969
ITMLTMAIN,11.80371353,1969
ITMLTMAINP2,11.77056363,1969
SPURBTOTL,19.1011236,1969
SPURBTOTLINZS,8,1969
SPURBGROW,29.62588473,1969
NYADJDNGYCD,0.129800725,1970
NYADJDMINCD,1.541905746,1970
SPADOTFRT,86.32478632,1970
SPPOPDPND,88.76404494,1970
SPPOPDPNDOL,34.21052632,1970
SPPOPDPNDYG,99.15254237,1970
SPDYNCBRTIN,65.33333333,1970
AGPRDCROPXD,36.64927921,1970
SPDYNCDRTIN,88.23529412,1970
SPDYNTFRTIN,62.30769231,1970
AGPRDFOODXD,29.18309918,1970
AGLNDTOTLK2,1,1970
SPDYNLE00FEIN,14.77272727,1970
SPDYNLE00MAIN,9.090909091,1970
SPDYNLE00IN,12,1970
AGPRDLVSKXD,29.70421751,1970
