indicator,value,year
SPURBTOTLINZS,85,1973
SPURBGROW,44.47949527,1973
NYADJDNGYCD,1.407514951,1974
NYADJDMINCD,1.258633607,1974
SPADOTFRT,78.82579403,1974
SPPOPDPND,91.20879121,1974
SPPOPDPNDOL,47.89473684,1974
SPPOPDPNDYG,90.81272085,1974
SPDYNCBRTIN,63.44537815,1974
AGPRDCROPXD,17.34372205,1974
SPDYNCDRTIN,60.49573974,1974
SPDYNTFRTIN,73.54497354,1974
AGPRDFOODXD,12.63750675,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,27.73109244,1974
SPDYNLE00MAIN,24.53703704,1974
SPDYNLE00IN,26.43171806,1974
AGPRDLVSKXD,5.643971575,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,22.37354086,1974
SPPOP0014TOZS,91.50943396,1974
SPPOP1564TOZS,7.52688172,1974
SPPOP65UPTOZS,29.58579882,1974
ENPOPDNST,22.39059922,1974
SPPOPGROW,40,1974
ENURBLCTY,34.90566038,1974
ENURBLCTYURZS,80.70175439,1974
SPPOPTOTLFEZS,50,1974
SEPRMDURS,100,1974
SEPRMAGES,1,1974
SPRURTOTL,18.61313869,1974
SPRURTOTLZS,11.66666667,1974
SESECDURS,1,1974
SESECAGES,100,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,29.57746479,1974
SPDYNTO65MAZS,25.29182879,1974
ITMLTMAIN,0.958986215,1974
ITMLTMAINP2,0.412299092,1974
SPURBTOTL,27.08333333,1974
SPURBTOTLINZS,88.33333333,1974
SPURBGROW,43.84858044,1974
NYADJDNGYCD,2.087170169,1975
NYADJDMINCD,1.668269763,1975
SPADOTFRT,77.86333013,1975
SPPOPDPND,89.37728938,1975
SPPOPDPNDOL,49.47368421,1975
SPPOPDPNDYG,88.69257951,1975
SPDYNCBRTIN,62.60504202,1975
AGPRDCROPXD,18.37821865,1975
SPDYNCDRTIN,57.39736638,1975
SPDYNTFRTIN,72.48677249,1975
AGPRDFOODXD,13.70172317,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,31.09243697,1975
SPDYNLE00MAIN,27.77777778,1975
SPDYNLE00IN,29.5154185,1975
AGPRDLVSKXD,5.731257448,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,24.12451362,1975
SPPOP0014TOZS,89.62264151,1975
SPPOP1564TOZS,8.602150538,1975
SPPOP65UPTOZS,31.36094675,1975
ENPOPDNST,23.93891644,1975
SPPOPGROW,42.4,1975
ENURBLCTY,37.33153639,1975
ENURBLCTYURZS,82.45614035,1975
SPPOPTOTLFEZS,50,1975
SEPRMDURS,100,1975
SEPRMAGES,1,1975
SPRURTOTL,19.7080292,1975
SPRURTOTLZS,6.666666667,1975
SESECDURS,1,1975
SESECAGES,100,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,32.74647887,1975
SPDYNTO65MAZS,28.40466926,1975
ITMLTMAIN,1.061734738,1975
ITMLTMAINP2,0.489168414,1975
SPURBTOTL,28.75,1975
SPURBTOTLINZS,93.33333333,1975
SPURBGROW,44.47949527,1975
NYADJDNGYCD,3.299736865,1976
NYADJDMINCD,0.789933634,1976
SPADOTFRT,76.90086622,1976
SPPOPDPND,87.54578755,1976
SPPOPDPNDOL,51.05263158,1976
SPPOPDPNDYG,87.27915194,1976
SPDYNCBRTIN,61.76470588,1976
AGPRDCROPXD,19.5161649,1976
SPDYNCDRTIN,54.29899303,1976
SPDYNTFRTIN,71.42857143,1976
AGPRDFOODXD,14.5724457,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,34.45378151,1976
SPDYNLE00MAIN,31.01851852,1976
SPDYNLE00IN,32.59911894,1976
AGPRDLVSKXD,6.254972684,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,25.68093385,1976
SPPOP0014TOZS,88.67924528,1976
SPPOP1564TOZS,10.75268817,1976
SPPOP65UPTOZS,33.13609467,1976
ENPOPDNST,25.68077332,1976
SPPOPGROW,44,1976
ENURBLCTY,39.89218329,1976
ENURBLCTYURZS,85.96491228,1976
SPPOPTOTLFEZS,50,1976
SEPRMDURS,100,1976
SEPRMAGES,1,1976
SPRURTOTL,21.53284672,1976
SPRURTOTLZS,6.666666667,1976
SESECDURS,1,1976
SESECAGES,100,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,35.91549296,1976
SPDYNTO65MAZS,31.51750973,1976
ITMLTMAIN,1.130233753,1976
ITMLTMAINP2,0.489168414,1976
SPURBTOTL,30.41666667,1976
SPURBTOTLINZS,93.33333333,1976
SPURBGROW,33.12302839,1976
NYADJDNGYCD,4.616568849,1977
NYADJDMINCD,0.606073685,1977
SPADOTFRT,76.90086622,1977
SPPOPDPND,86.44688645,1977
SPPOPDPNDOL,52.63157895,1977
