indicator,value,year
SPPOPTOTLFEZS,14.28571429,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,29.31034483,1966
SPRURTOTLZS,91.22807018,1966
SESECDURS,0,1966
SESECAGES,1,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,13.48039216,1966
SPDYNTO65MAZS,15.72481572,1966
ITMLTMAIN,0.454545455,1966
ITMLTMAINP2,0.617563937,1966
SPURBTOTL,5.560661765,1966
SPURBTOTLINZS,8.771929825,1966
SPURBGROW,62.26415094,1966
NYADJDNGYCD,0.295962363,1967
NYADJDMINCD,2.766138753,1967
SPADOTFRT,89.0438247,1967
SPPOPDPND,97.41602067,1967
SPPOPDPNDOL,25.85170341,1967
SPPOPDPNDYG,97.18309859,1967
SPDYNCBRTIN,82.63888889,1967
AGPRDCROPXD,10.46330962,1967
SPDYNCDRTIN,71.56398104,1967
SPDYNTFRTIN,88.15165877,1967
AGPRDFOODXD,7.390252695,1967
AGLNDTOTLK2,1,1967
SPDYNLE00FEIN,15.82491582,1967
SPDYNLE00MAIN,18.46689895,1967
SPDYNLE00IN,17.18213058,1967
AGPRDLVSKXD,5.878069819,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,10.54945055,1967
SPPOP0014TOZS,97.66081871,1967
SPPOP1564TOZS,2.205882353,1967
SPPOP65UPTOZS,15.5,1967
ENPOPDNST,10.79359144,1967
SPPOPGROW,84.55284553,1967
ENURBLCTY,8.972972973,1967
ENURBLCTYURZS,46.77419355,1967
SPPOPTOTLFEZS,28.57142857,1967
SEPRMDURS,1,1967
SEPRMAGES,1,1967
SPRURTOTL,32.75862069,1967
SPRURTOTLZS,89.22305764,1967
SESECDURS,0,1967
SESECAGES,1,1967
AGSRFTOTLK2,1,1967
SPDYNTO65FEZS,15.68627451,1967
SPDYNTO65MAZS,18.18181818,1967
ITMLTMAIN,0.581395349,1967
ITMLTMAINP2,0.812951397,1967
SPURBTOTL,6.709558824,1967
SPURBTOTLINZS,10.77694236,1967
SPURBGROW,60.8490566,1967
NYADJDNGYCD,0.387645633,1968
NYADJDMINCD,1.834593963,1968
SPADOTFRT,87.05179283,1968
SPPOPDPND,95.09043928,1968
SPPOPDPNDOL,26.65330661,1968
SPPOPDPNDYG,94.83568075,1968
SPDYNCBRTIN,81.25,1968
AGPRDCROPXD,13.35971451,1968
SPDYNCDRTIN,68.17874069,1968
SPDYNTFRTIN,86.25592417,1968
AGPRDFOODXD,9.758788432,1968
AGLNDTOTLK2,1,1968
SPDYNLE00FEIN,18.18181818,1968
SPDYNLE00MAIN,20.55749129,1968
SPDYNLE00IN,19.24398625,1968
AGPRDLVSKXD,6.438319403,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,12.30769231,1968
SPPOP0014TOZS,95.90643275,1968
SPPOP1564TOZS,3.676470588,1968
SPPOP65UPTOZS,16.75,1968
ENPOPDNST,12.31704054,1968
SPPOPGROW,84.55284553,1968
ENURBLCTY,10.59459459,1968
ENURBLCTYURZS,53.22580645,1968
SPPOPTOTLFEZS,28.57142857,1968
SEPRMDURS,1,1968
SEPRMAGES,1,1968
SPRURTOTL,36.20689655,1968
SPRURTOTLZS,87.21804511,1968
SESECDURS,0,1968
SESECAGES,1,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,18.1372549,1968
SPDYNTO65MAZS,20.14742015,1968
ITMLTMAIN,0.718816068,1968
ITMLTMAINP2,1.022295105,1968
SPURBTOTL,8.088235294,1968
SPURBTOTLINZS,12.78195489,1968
SPURBGROW,59.66981132,1968
NYADJDNGYCD,0.501490703,1969
NYADJDMINCD,1.149043851,1969
SPADOTFRT,85.05976096,1969
SPPOPDPND,92.50645995,1969
SPPOPDPNDOL,27.85571142,1969
SPPOPDPNDYG,92.48826291,1969
SPDYNCBRTIN,80.20833333,1969
AGPRDCROPXD,11.59668545,1969
SPDYNCDRTIN,65.47054841,1969
SPDYNTFRTIN,84.36018957,1969
AGPRDFOODXD,9.048227711,1969
AGLNDTOTLK2,1,1969
SPDYNLE00FEIN,20.2020202,1969
SPDYNLE00MAIN,22.64808362,1969
SPDYNLE00IN,21.64948454,1969
AGPRDLVSKXD,8.007018239,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,14.06593407,1969
SPPOP0014TOZS,93.56725146,1969
SPPOP1564TOZS,5.882352941,1969
SPPOP65UPTOZS,18,1969
ENPOPDNST,14.00976177,1969
SPPOPGROW,86.17886179,1969
ENURBLCTY,12.43243243,1969
ENURBLCTYURZS,59.67741935,1969
SPPOPTOTLFEZS,28.57142857,1969
SEPRMDURS,1,1969
SEPRMAGES,1,1969
SPRURTOTL,41.37931034,1969
SPRURTOTLZS,85.21303258,1969
SESECDURS,0,1969
SESECAGES,1,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,20.34313725,1969
SPDYNTO65MAZS,21.86732187,1969
ITMLTMAIN,0.872093023,1969
ITMLTMAINP2,1.242105998,1969
SPURBTOTL,9.237132353,1969
SPURBTOTLINZS,14.78696742,1969
SPURBGROW,59.19811321,1969
NYADJDNGYCD,0.64285455,1970
NYADJDMINCD,0.644528168,1970
SPADOTFRT,84.06374502,1970
SPPOPDPND,90.43927649,1970
SPPOPDPNDOL,29.85971944,1970
SPPOPDPNDYG,90.37558685,1970
SPDYNCBRTIN,79.51388889,1970
AGPRDCROPXD,15.75239682,1970
SPDYNCDRTIN,62.76235613,1970
SPDYNTFRTIN,82.46445498,1970
AGPRDFOODXD,12.60103132,1970
AGLNDTOTLK2,1,1970
SPDYNLE00FEIN,22.55892256,1970
SPDYNLE00MAIN,24.73867596,1970
SPDYNLE00IN,23.71134021,1970
AGPRDLVSKXD,8.007018239,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,15.82417582,1970
SPPOP0014TOZS,91.8128655,1970
SPPOP1564TOZS,7.352941176,1970
SPPOP65UPTOZS,19.75,1970
ENPOPDNST,15.87175512,1970
SPPOPGROW,89.43089431,1970
ENURBLCTY,14.27027027,1970
ENURBLCTYURZS,67.74193548,1970
SPPOPTOTLFEZS,28.57142857,1970
SEPRMDURS,1,1970
SEPRMAGES,1,1970
SPRURTOTL,44.82758621,1970
SPRURTOTLZS,83.20802005,1970
SESECDURS,0,1970
SESECAGES,1,1970
AGSRFTOTLK2,1,1970
SPDYNTO65FEZS,22.79411765,1970
SPDYNTO65MAZS,23.58722359,1970
ITMLTMAIN,1.041226216,1970
ITMLTMAINP2,1.468895014,1970
SPURBTOTL,10.61580882,1970
SPURBTOTLINZS,16.79197995,1970
SPURBGROW,58.72641509,1970
NYADJDNGYCD,0.818389051,1971
NYADJDMINCD,0.273240833,1971
SPADOTFRT,82.07171315,1971
SPPOPDPND,88.63049096,1971
SPPOPDPNDOL,32.86573146,1971
SPPOPDPNDYG,88.2629108,1971
SPDYNCBRTIN,78.47222222,1971
AGPRDCROPXD,19.02659365,1971
SPDYNCDRTIN,60.05416385,1971
SPDYNTFRTIN,80.56872038,1971
AGPRDFOODXD,14.37743312,1971
AGLNDTOTLK2,1,1971
SPDYNLE00FEIN,24.57912458,1971
SPDYNLE00MAIN,26.48083624,1971
SPDYNLE00IN,25.77319588,1971
AGPRDLVSKXD,9.127517408,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,17.58241758,1971
SPPOP0014TOZS,90.05847953,1971
SPPOP1564TOZS,8.823529412,1971
SPPOP65UPTOZS,22.25,1971
ENPOPDNST,17.73374846,1971
SPPOPGROW,92.68292683,1971
ENURBLCTY,16,1971
ENURBLCTYURZS,72.58064516,1971
SPPOPTOTLFEZS,28.57142857,1971
SEPRMDURS,1,1971
SEPRMAGES,1,1971
SPRURTOTL,50,1971
SPRURTOTLZS,81.45363409,1971
SESECDURS,0,1971
SESECAGES,1,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,25,1971
SPDYNTO65MAZS,25.55282555,1971
ITMLTMAIN,1.289640592,1971
ITMLTMAINP2,1.852691811,1971
SPURBTOTL,11.99448529,1971
SPURBTOTLINZS,18.54636591,1971
SPURBGROW,50.70754717,1971
NYADJDNGYCD,1.036353981,1972
NYADJDMINCD,0,1972
SPADOTFRT,80.07968127,1972
SPPOPDPND,87.33850129,1972
SPPOPDPNDOL,36.47294589,1972
SPPOPDPNDYG,86.61971831,1972
SPDYNCBRTIN,77.43055556,1972
AGPRDCROPXD,21.41927595,1972
SPDYNCDRTIN,58.02301963,1972
SPDYNTFRTIN,78.19905213,1972
AGPRDFOODXD,16.15383492,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,26.93602694,1972
SPDYNLE00MAIN,28.57142857,1972
SPDYNLE00IN,27.83505155,1972
AGPRDLVSKXD,9.239567325,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,19.56043956,1972
SPPOP0014TOZS,88.88888889,1972
SPPOP1564TOZS,10.29411765,1972
SPPOP65UPTOZS,24.75,1972
ENPOPDNST,19.59574181,1972
SPPOPGROW,95.12195122,1972
ENURBLCTY,17.72972973,1972
ENURBLCTYURZS,75.80645161,1972
SPPOPTOTLFEZS,28.57142857,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,53.44827586,1972
SPRURTOTLZS,79.69924812,1972
SESECDURS,0,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,27.45098039,1972
SPDYNTO65MAZS,27.27272727,1972
ITMLTMAIN,1.575052854,1972
ITMLTMAINP2,2.271379226,1972
SPURBTOTL,13.14338235,1972
SPURBTOTLINZS,20.30075188,1972
SPURBGROW,50.70754717,1972
NYADJDNGYCD,1.681851866,1973
NYADJDMINCD,1.42272746,1973
SPADOTFRT,77.09163347,1973
SPPOPDPND,86.04651163,1973
SPPOPDPNDOL,40.28056112,1973
SPPOPDPNDYG,85.21126761,1973
SPDYNCBRTIN,76.38888889,1973
AGPRDCROPXD,14.61902099,1973
SPDYNCDRTIN,55.31482735,1973
SPDYNTFRTIN,75.35545024,1973
AGPRDFOODXD,12.00889738,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,29.29292929,1973
SPDYNLE00MAIN,30.31358885,1973
SPDYNLE00IN,29.89690722,1973
AGPRDLVSKXD,11.48056566,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,21.53846154,1973
SPPOP0014TOZS,87.13450292,1973
SPPOP1564TOZS,11.02941176,1973
SPPOP65UPTOZS,27.75,1973
ENPOPDNST,21.62700728,1973
SPPOPGROW,95.12195122,1973
ENURBLCTY,19.45945946,1973
ENURBLCTYURZS,79.03225806,1973
SPPOPTOTLFEZS,28.57142857,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,58.62068966,1973
SPRURTOTLZS,78.19548872,1973
SESECDURS,0,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,29.90196078,1973
SPDYNTO65MAZS,29.23832924,1973
ITMLTMAIN,1.89217759,1973
ITMLTMAINP2,2.724957259,1973
SPURBTOTL,14.52205882,1973
SPURBTOTLINZS,21.80451128,1973
SPURBGROW,50.23584906,1973
NYADJDNGYCD,7.095642172,1974
NYADJDMINCD,1.716875882,1974
SPADOTFRT,74.10358566,1974
SPPOPDPND,85.0129199,1974
SPPOPDPNDOL,44.08817635,1974
SPPOPDPNDYG,83.8028169,1974
SPDYNCBRTIN,74.65277778,1974
AGPRDCROPXD,21.04148401,1974
SPDYNCDRTIN,52.60663507,1974
SPDYNTFRTIN,72.51184834,1974
AGPRDFOODXD,16.98282243,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,31.64983165,1974
SPDYNLE00MAIN,32.40418118,1974
SPDYNLE00IN,31.95876289,1974
AGPRDLVSKXD,14.16976367,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,23.51648352,1974
SPPOP0014TOZS,85.96491228,1974
SPPOP1564TOZS,11.76470588,1974
SPPOP65UPTOZS,30.5,1974
ENPOPDNST,23.48900063,1974
SPPOPGROW,94.30894309,1974
ENURBLCTY,21.2972973,1974
ENURBLCTYURZS,82.25806452,1974
SPPOPTOTLFEZS,28.57142857,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,63.79310345,1974
SPRURTOTLZS,76.44110276,1974
SESECDURS,0,1974
SESECAGES,1,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,32.35294118,1974
SPDYNTO65MAZS,31.2039312,1974
ITMLTMAIN,2.251585624,1974
ITMLTMAINP2,3.21342591,1974
SPURBTOTL,16.13051471,1974
SPURBTOTLINZS,23.55889724,1974
SPURBGROW,49.29245283,1974
NYADJDNGYCD,6.757808144,1975
NYADJDMINCD,0.646676301,1975
SPADOTFRT,71.11553785,1975
SPPOPDPND,84.2377261,1975
SPPOPDPNDOL,47.29458918,1975
SPPOPDPNDYG,82.62910798,1975
SPDYNCBRTIN,72.91666667,1975
AGPRDCROPXD,24.69347279,1975
SPDYNCDRTIN,50.57549086,1975
SPDYNTFRTIN,69.43127962,1975
AGPRDFOODXD,21.00933318,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,34.00673401,1975
SPDYNLE00MAIN,34.49477352,1975
SPDYNLE00IN,34.36426117,1975
AGPRDLVSKXD,17.97946084,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,25.49450549,1975
SPPOP0014TOZS,84.79532164,1975
SPPOP1564TOZS,12.5,1975
SPPOP65UPTOZS,32.75,1975
ENPOPDNST,25.5202661,1975
SPPOPGROW,91.05691057,1975
ENURBLCTY,23.24324324,1975
ENURBLCTYURZS,87.09677419,1975
SPPOPTOTLFEZS,28.57142857,1975
SEPRMDURS,1,1975
SEPRMAGES,1,1975
SPRURTOTL,68.96551724,1975
SPRURTOTLZS,74.68671679,1975
SESECDURS,0,1975
SESECAGES,1,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,34.80392157,1975
SPDYNTO65MAZS,33.16953317,1975
ITMLTMAIN,2.653276956,1975
ITMLTMAINP2,3.771675796,1975
SPURBTOTL,17.50919118,1975
SPURBTOTLINZS,25.31328321,1975
SPURBGROW,47.64150943,1975
NYADJDNGYCD,6.757808144,1976
NYADJDMINCD,1.266265532,1976
SPADOTFRT,68.12749004,1976
SPPOPDPND,83.4625323,1976
SPPOPDPNDOL,50.1002004,1976
SPPOPDPNDYG,81.69014085,1976
SPDYNCBRTIN,70.83333333,1976
AGPRDCROPXD,31.11593581,1976
SPDYNCDRTIN,47.86729858,1976
SPDYNTFRTIN,66.11374408,1976
AGPRDFOODXD,24.91741715,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,36.36363636,1976
SPDYNLE00MAIN,36.58536585,1976
SPDYNLE00IN,36.42611684,1976
AGPRDLVSKXD,18.42766051,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,27.47252747,1976
