indicator,value,year
SPURBGROW,76.38190955,1970
NYADJDNGYCD,0.101980992,1971
NYADJDMINCD,0.244819833,1971
SPADOTFRT,17.62295082,1971
SPPOPDPND,87.67772512,1971
SPPOPDPNDOL,17.55196305,1971
SPPOPDPNDYG,88.01742919,1971
SPDYNCBRTIN,69.45454545,1971
AGPRDCROPXD,10.2456505,1971
SPDYNCDRTIN,56.33187773,1971
SPDYNTFRTIN,70.1594533,1971
AGPRDFOODXD,7.695280252,1971
AGLNDTOTLK2,100,1971
SPDYNLE00FEIN,24.01960784,1971
SPDYNLE00MAIN,25.29411765,1971
SPDYNLE00IN,24.19354839,1971
AGPRDLVSKXD,5.558188726,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,20.61191626,1971
SPPOP0014TOZS,90.90909091,1971
SPPOP1564TOZS,9.933774834,1971
SPPOP65UPTOZS,12.10526316,1971
ENPOPDNST,20.40381345,1971
SPPOPGROW,72.42990654,1971
ENURBLCTY,24.37991531,1971
ENURBLCTYURZS,73.52941176,1971
SPPOPTOTLFEZS,0,1971
SEPRMDURS,1,1971
SEPRMAGES,1,1971
SPRURTOTL,99.18032787,1971
SPRURTOTLZS,71.94805195,1971
SESECDURS,1,1971
SESECAGES,1,1971
AGSRFTOTLK2,0,1971
SPDYNTO65FEZS,26.85512367,1971
SPDYNTO65MAZS,32.09302326,1971
ITMLTMAIN,1.770956316,1971
ITMLTMAINP2,2.50868758,1971
SPURBTOTL,16.7916042,1971
SPURBTOTLINZS,28.05194805,1971
SPURBGROW,74.62311558,1971
NYADJDNGYCD,0.128237598,1972
NYADJDMINCD,0.289182146,1972
SPADOTFRT,12.29508197,1972
SPPOPDPND,84.83412322,1972
SPPOPDPNDOL,18.47575058,1972
SPPOPDPNDYG,85.40305011,1972
SPDYNCBRTIN,67.63636364,1972
AGPRDCROPXD,11.21931701,1972
SPDYNCDRTIN,52.98398836,1972
SPDYNTFRTIN,67.42596811,1972
AGPRDFOODXD,9.012664453,1972
AGLNDTOTLK2,100,1972
SPDYNLE00FEIN,25.98039216,1972
SPDYNLE00MAIN,27.64705882,1972
SPDYNLE00IN,26.34408602,1972
AGPRDLVSKXD,7.166916974,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,22.70531401,1972
SPPOP0014TOZS,88.77005348,1972
SPPOP1564TOZS,11.9205298,1972
SPPOP65UPTOZS,13.42105263,1972
ENPOPDNST,22.44474131,1972
SPPOPGROW,70.56074766,1972
ENURBLCTY,26.67876588,1972
ENURBLCTYURZS,76.47058824,1972
SPPOPTOTLFEZS,0,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,100,1972
SPRURTOTLZS,69.35064935,1972
SESECDURS,1,1972
SESECAGES,1,1972
AGSRFTOTLK2,0,1972
SPDYNTO65FEZS,28.97526502,1972
SPDYNTO65MAZS,34.41860465,1972
ITMLTMAIN,2.172373081,1972
ITMLTMAINP2,3.175132099,1972
SPURBTOTL,18.51574213,1972
SPURBTOTLINZS,30.64935065,1972
SPURBGROW,72.86432161,1972
NYADJDNGYCD,0.206174633,1973
NYADJDMINCD,0.387692156,1973
SPADOTFRT,9.836065574,1973
SPPOPDPND,81.99052133,1973
SPPOPDPNDOL,19.63048499,1973
SPPOPDPNDYG,82.78867102,1973
SPDYNCBRTIN,66.54545455,1973
AGPRDCROPXD,9.537529398,1973
SPDYNCDRTIN,50.21834061,1973
SPDYNTFRTIN,65.14806378,1973
AGPRDFOODXD,8.92483884,1973
AGLNDTOTLK2,100,1973
SPDYNLE00FEIN,27.94117647,1973
SPDYNLE00MAIN,29.41176471,1973
SPDYNLE00IN,28.49462366,1973
AGPRDLVSKXD,8.113227709,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,24.31561997,1973
SPPOP0014TOZS,86.63101604,1973
SPPOP1564TOZS,14.56953642,1973
SPPOP65UPTOZS,14.73684211,1973
ENPOPDNST,24.48566917,1973
SPPOPGROW,69.62616822,1973
ENURBLCTY,29.03811252,1973
ENURBLCTYURZS,76.47058824,1973
SPPOPTOTLFEZS,0,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,100,1973
SPRURTOTLZS,67.01298701,1973
SESECDURS,1,1973
SESECAGES,1,1973
AGSRFTOTLK2,0,1973
SPDYNTO65FEZS,30.74204947,1973
SPDYNTO65MAZS,36.74418605,1973
ITMLTMAIN,2.621015348,1973
ITMLTMAINP2,3.841576617,1973
SPURBTOTL,20.31484258,1973
SPURBTOTLINZS,32.98701299,1973
SPURBGROW,71.35678392,1973
NYADJDNGYCD,0.94286063,1974
NYADJDMINCD,0.828319762,1974
SPADOTFRT,7.37704918,1974
SPPOPDPND,79.14691943,1974
SPPOPDPNDOL,20.7852194,1974
SPPOPDPNDYG,79.95642702,1974
SPDYNCBRTIN,65.45454545,1974
AGPRDCROPXD,12.63555921,1974
SPDYNCDRTIN,47.45269287,1974
SPDYNTFRTIN,63.09794989,1974
AGPRDFOODXD,10.15439743,1974
AGLNDTOTLK2,100,1974
SPDYNLE00FEIN,30.39215686,1974
SPDYNLE00MAIN,31.76470588,1974
SPDYNLE00IN,30.64516129,1974
AGPRDLVSKXD,8.018596635,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,26.7310789,1974
SPPOP0014TOZS,83.95721925,1974
SPPOP1564TOZS,16.55629139,1974
SPPOP65UPTOZS,16.31578947,1974
ENPOPDNST,26.52659703,1974
SPPOPGROW,69.1588785,1974
ENURBLCTY,31.5184513,1974
ENURBLCTYURZS,79.41176471,1974
SPPOPTOTLFEZS,0,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,100,1974
SPRURTOTLZS,64.41558442,1974
SESECDURS,1,1974
SESECAGES,1,1974
AGSRFTOTLK2,0,1974
SPDYNTO65FEZS,32.86219081,1974
SPDYNTO65MAZS,38.60465116,1974
ITMLTMAIN,3.116883117,1974
ITMLTMAINP2,4.603227496,1974
SPURBTOTL,22.18890555,1974
SPURBTOTLINZS,35.58441558,1974
SPURBGROW,70.35175879,1974
NYADJDNGYCD,0.86224134,1975
NYADJDMINCD,1.149415411,1975
SPADOTFRT,4.918032787,1975
SPPOPDPND,76.06635071,1975
SPPOPDPNDOL,21.93995381,1975
SPPOPDPNDYG,76.90631808,1975
SPDYNCBRTIN,64.36363636,1975
AGPRDCROPXD,12.90110463,1975
SPDYNCDRTIN,44.97816594,1975
SPDYNTFRTIN,61.04783599,1975
AGPRDFOODXD,11.2961304,1975
AGLNDTOTLK2,100,1975
SPDYNLE00FEIN,32.35294118,1975
SPDYNLE00MAIN,34.11764706,1975
SPDYNLE00IN,32.79569892,1975
AGPRDLVSKXD,9.53269381,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,28.34138486,1975
SPPOP0014TOZS,81.81818182,1975
SPPOP1564TOZS,19.86754967,1975
SPPOP65UPTOZS,17.63157895,1975
ENPOPDNST,28.56752489,1975
SPPOPGROW,69.1588785,1975
ENURBLCTY,34.11978221,1975
ENURBLCTYURZS,82.35294118,1975
SPPOPTOTLFEZS,0,1975
SEPRMDURS,1,1975
SEPRMAGES,1,1975
SPRURTOTL,99.18032787,1975
SPRURTOTLZS,61.81818182,1975
SESECDURS,1,1975
SESECAGES,1,1975
AGSRFTOTLK2,0,1975
SPDYNTO65FEZS,34.62897527,1975
SPDYNTO65MAZS,40.93023256,1975
ITMLTMAIN,3.659976387,1975
ITMLTMAINP2,5.412481554,1975
SPURBTOTL,24.13793103,1975
SPURBTOTLINZS,38.18181818,1975
SPURBGROW,69.84924623,1975
NYADJDNGYCD,0.938502831,1976
NYADJDMINCD,1.866607152,1976
SPADOTFRT,2.459016393,1976
SPPOPDPND,72.74881517,1976
SPPOPDPNDOL,23.09468822,1976
SPPOPDPNDYG,73.85620915,1976
SPDYNCBRTIN,63.63636364,1976
AGPRDCROPXD,13.786256,1976
SPDYNCDRTIN,42.50363901,1976
SPDYNTFRTIN,59.22551253,1976
AGPRDFOODXD,13.84307319,1976
AGLNDTOTLK2,100,1976
SPDYNLE00FEIN,34.31372549,1976
SPDYNLE00MAIN,36.47058824,1976
SPDYNLE00IN,34.94623656,1976
AGPRDLVSKXD,11.42531528,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,30.7568438,1976
SPPOP0014TOZS,79.14438503,1976
SPPOP1564TOZS,22.51655629,1976
SPPOP65UPTOZS,19.21052632,1976
ENPOPDNST,30.60845275,1976
SPPOPGROW,69.1588785,1976
ENURBLCTY,37.08408953,1976
ENURBLCTYURZS,85.29411765,1976
SPPOPTOTLFEZS,0,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,99.18032787,1976
SPRURTOTLZS,59.48051948,1976
SESECDURS,1,1976
SESECAGES,1,1976
AGSRFTOTLK2,0,1976
SPDYNTO65FEZS,36.39575972,1976
SPDYNTO65MAZS,42.79069767,1976
ITMLTMAIN,4.391971665,1976
ITMLTMAINP2,6.554957871,1976
SPURBTOTL,26.08695652,1976
SPURBTOTLINZS,40.51948052,1976
SPURBGROW,67.5879397,1976
NYADJDNGYCD,0.984259725,1977
NYADJDMINCD,1.493948698,1977
SPADOTFRT,0,1977
SPPOPDPND,69.43127962,1977
SPPOPDPNDOL,24.24942263,1977
SPPOPDPNDYG,70.80610022,1977
SPDYNCBRTIN,62.90909091,1977
AGPRDCROPXD,16.97280095,1977
SPDYNCDRTIN,40.3202329,1977
SPDYNTFRTIN,57.40318907,1977
AGPRDFOODXD,15.07263178,1977
AGLNDTOTLK2,100,1977
SPDYNLE00FEIN,36.76470588,1977
SPDYNLE00MAIN,38.23529412,1977
SPDYNLE00IN,37.09677419,1977
AGPRDLVSKXD,11.61457743,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,32.36714976,1977
SPPOP0014TOZS,76.47058824,1977
SPPOP1564TOZS,25.16556291,1977
SPPOP65UPTOZS,20.78947368,1977
ENPOPDNST,32.64938061,1977
SPPOPGROW,69.1588785,1977
ENURBLCTY,39.50393224,1977
ENURBLCTYURZS,88.23529412,1977
SPPOPTOTLFEZS,0,1977
SEPRMDURS,1,1977
SEPRMAGES,1,1977
SPRURTOTL,99.18032787,1977
SPRURTOTLZS,56.88311688,1977
SESECDURS,1,1977
SESECAGES,1,1977
AGSRFTOTLK2,0,1977
SPDYNTO65FEZS,38.16254417,1977
SPDYNTO65MAZS,45.11627907,1977
ITMLTMAIN,5.690672963,1977
ITMLTMAINP2,8.601894607,1977
SPURBTOTL,28.11094453,1977
SPURBTOTLINZS,43.11688312,1977
SPURBGROW,67.08542714,1977
NYADJDNGYCD,1.032195519,1978
NYADJDMINCD,1.369729214,1978
SPADOTFRT,7.786885246,1978
SPPOPDPND,66.3507109,1978
SPPOPDPNDOL,25.17321016,1978
SPPOPDPNDYG,67.97385621,1978
SPDYNCBRTIN,62.18181818,1978
AGPRDCROPXD,15.37952848,1978
SPDYNCDRTIN,38.28238719,1978
