indicator,value,year
ITMLTMAINP2,0.135065764,1971
SPURBTOTL,6.654991243,1971
SPURBTOTLINZS,3.498542274,1971
SPURBGROW,40.38461538,1971
NYADJDNGYCD,0.260972245,1972
NYADJDMINCD,0.002807088,1972
SPADOTFRT,38.51340504,1972
SPPOPDPND,97.11111111,1972
SPPOPDPNDOL,18.41584158,1972
SPPOPDPNDYG,95.59118236,1972
SPDYNCBRTIN,56.82539683,1972
AGPRDCROPXD,8.781393729,1972
SPDYNCDRTIN,7.295466389,1972
SPDYNTFRTIN,72.68817204,1972
AGPRDFOODXD,7.227985452,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,65.81469649,1972
SPDYNLE00MAIN,67.39811912,1972
SPDYNLE00IN,66.66666667,1972
AGPRDLVSKXD,7.079767773,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,29.70588235,1972
SPPOP0014TOZS,96.1038961,1972
SPPOP1564TOZS,2.732240437,1972
SPPOP65UPTOZS,11.04294479,1972
ENPOPDNST,30.06631978,1972
SPPOPGROW,91.33858268,1972
ENURBLCTY,3.530450132,1972
ENURBLCTYURZS,37.33681462,1972
SPPOPTOTLFEZS,50,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,56.49122807,1972
SPRURTOTLZS,96.50145773,1972
SESECDURS,0,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,63.65546218,1972
SPDYNTO65MAZS,68.17391304,1972
ITMLTMAIN,0.155774375,1972
ITMLTMAINP2,0.149120501,1972
SPURBTOTL,7.355516637,1972
SPURBTOTLINZS,3.498542274,1972
SPURBGROW,32.41758242,1972
NYADJDNGYCD,0.321955858,1973
NYADJDMINCD,0.066631226,1973
SPADOTFRT,34.01830149,1973
SPPOPDPND,97.55555556,1973
SPPOPDPNDOL,22.57425743,1973
SPPOPDPNDYG,95.59118236,1973
SPDYNCBRTIN,50.79365079,1973
AGPRDCROPXD,11.88282634,1973
SPDYNCDRTIN,4.325169359,1973
SPDYNTFRTIN,65.16129032,1973
AGPRDFOODXD,8.846101985,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,68.05111821,1973
SPDYNLE00MAIN,68.02507837,1973
SPDYNLE00IN,68.25396825,1973
AGPRDLVSKXD,7.249021384,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,32.64705882,1973
SPPOP0014TOZS,95.67099567,1973
